St1_Pelvis_X,St1_Pelvis_Y,St1_Pelvis_Z,St2_Pelvis_X,St2_Pelvis_Y,St2_Pelvis_Z,St1_Hip_X,St1_Hip_Y,St1_Hip_Z,St2_Hip_X,St2_Hip_Y,St2_Hip_Z,St1_Knee_X,St1_Knee_Y,St1_Knee_Z,St2_Knee_X,St2_Knee_Y,St2_Knee_Z,St1_Ankle_X,St1_Ankle_Y,St1_Ankle_Z,St2_Ankle_X,St2_Ankle_Y,St2_Ankle_Z
-0.183442,-0.191703,0.043222,0.947214,0.055286,0.013997,-0.003346,0.054415,0.006365,-0.017837,-0.052977,-0.024675,-0.006289,0.075146,-0.009666,-0.043415,-0.015982,-0.007439,0.035287,0.046276,-0.00262,0.140132,0.033028,-0.00717
-0.186556,-0.196819,0.044025,0.935494,0.060015,0.016198,-0.008333,0.053972,0.006286,-0.025164,-0.062603,-0.026392,-0.008714,0.073262,-0.009308,-0.046154,-0.023613,-0.006155,0.037416,0.046761,-0.002319,0.143685,0.031949,-0.006587
-0.190051,-0.200686,0.044608,0.922992,0.06548,0.018006,-0.013325,0.052807,0.006065,-0.032083,-0.073032,-0.028161,-0.011109,0.070822,-0.00888,-0.048981,-0.031905,-0.004721,0.039418,0.047066,-0.001997,0.146885,0.03065,-0.005928
-0.19384,-0.203404,0.044994,0.909951,0.071371,0.019443,-0.018268,0.050963,0.005713,-0.038458,-0.084118,-0.029933,-0.013487,0.067878,-0.008388,-0.051948,-0.040754,-0.003138,0.041295,0.04721,-0.001653,0.14977,0.029166,-0.005189
-0.197839,-0.2051,0.045211,0.896603,0.077378,0.020534,-0.02312,0.048509,0.005249,-0.044167,-0.0957,-0.03166,-0.015854,0.064497,-0.007833,-0.055104,-0.050042,-0.001408,0.043045,0.047217,-0.001288,0.152381,0.02753,-0.004363
-0.201973,-0.205919,0.045286,0.883152,0.083207,0.021308,-0.02784,0.045527,0.004697,-0.049107,-0.107611,-0.033292,-0.018217,0.06076,-0.007219,-0.058489,-0.059652,0.000462,0.044667,0.04711,-0.0009,0.154759,0.025775,-0.003444
-0.206166,-0.206026,0.045249,0.869755,0.088603,0.0218,-0.032394,0.042119,0.004081,-0.053205,-0.119689,-0.034783,-0.020584,0.056756,-0.006553,-0.062127,-0.069458,0.002468,0.046156,0.046919,-0.000487,0.156946,0.023934,-0.002427
-0.210345,-0.205595,0.045126,0.856521,0.093355,0.022044,-0.036749,0.038392,0.003427,-0.056432,-0.131779,-0.036092,-0.022962,0.052576,-0.005842,-0.066023,-0.079339,0.004604,0.047509,0.046672,-5e-05,0.158976,0.022039,-0.001307
-0.21444,-0.204805,0.04494,0.843518,0.097296,0.022082,-0.040874,0.03446,0.002756,-0.0588,-0.143735,-0.03718,-0.025359,0.048315,-0.005099,-0.070157,-0.089169,0.006865,0.048727,0.046397,0.000407,0.160877,0.020123,-7.5e-05
-0.218388,-0.20383,0.044714,0.830785,0.100297,0.021957,-0.044744,0.030436,0.002091,-0.060364,-0.155415,-0.038012,-0.027782,0.044062,-0.004338,-0.074494,-0.098823,0.009243,0.049811,0.046116,0.000878,0.162671,0.018215,0.001272
-0.222132,-0.202837,0.044463,0.81834,0.102257,0.021707,-0.048342,0.026426,0.001448,-0.061215,-0.166688,-0.038568,-0.030233,0.039901,-0.003571,-0.078983,-0.108182,0.011718,0.050764,0.04585,0.001359,0.164374,0.016346,0.002729
-0.225628,-0.201973,0.044203,0.806177,0.103098,0.021367,-0.051655,0.022524,0.000845,-0.061465,-0.177434,-0.038843,-0.032715,0.035905,-0.002812,-0.083558,-0.117136,0.014264,0.051594,0.045614,0.001843,0.165996,0.014542,0.00428
-0.228839,-0.201365,0.043944,0.794264,0.10277,0.020962,-0.054679,0.018807,0.000293,-0.06125,-0.187563,-0.038852,-0.035226,0.032135,-0.002071,-0.088146,-0.125597,0.016841,0.052314,0.045421,0.002328,0.167542,0.012825,0.005897
-0.231737,-0.201114,0.043694,0.782547,0.101258,0.020511,-0.057414,0.015337,-0.000198,-0.060715,-0.197013,-0.038624,-0.037764,0.028641,-0.001357,-0.092668,-0.133502,0.019404,0.052937,0.045281,0.002809,0.169018,0.011208,0.007542
-0.234307,-0.201306,0.043456,0.770959,0.098589,0.020021,-0.059868,0.012162,-0.000621,-0.060002,-0.205752,-0.038203,-0.040325,0.025465,-0.000681,-0.097046,-0.140811,0.021903,0.053478,0.045205,0.003281,0.17043,0.009701,0.009172
-0.236542,-0.20201,0.043235,0.75944,0.094833,0.019502,-0.062056,0.009322,-0.000973,-0.059246,-0.21377,-0.037637,-0.042902,0.022643,-4.8e-05,-0.101213,-0.147505,0.024291,0.05395,0.045205,0.003744,0.171783,0.008312,0.010743
-0.238443,-0.203275,0.043031,0.747947,0.090112,0.018969,-0.063998,0.006843,-0.001248,-0.058559,-0.221069,-0.036968,-0.045488,0.020198,0.000536,-0.105112,-0.153577,0.026529,0.05436,0.045288,0.004196,0.173079,0.007047,0.012219
-0.240024,-0.20513,0.042844,0.736468,0.084587,0.018448,-0.065725,0.004736,-0.001449,-0.058032,-0.227667,-0.036235,-0.048067,0.018147,0.001068,-0.108701,-0.159037,0.028589,0.054715,0.045457,0.004635,0.174319,0.005912,0.013574
-0.241308,-0.207578,0.042667,0.725018,0.078443,0.017967,-0.067272,0.002995,-0.001579,-0.057728,-0.233596,-0.035469,-0.050619,0.016493,0.001544,-0.111953,-0.163909,0.030449,0.055014,0.045712,0.00506,0.175497,0.004906,0.014785
-0.242319,-0.210603,0.042491,0.713641,0.071885,0.017557,-0.068674,0.001599,-0.001649,-0.057676,-0.238905,-0.034704,-0.053125,0.015227,0.001961,-0.114858,-0.168234,0.032094,0.055254,0.046049,0.005465,0.176608,0.004027,0.015835
-0.243076,-0.214165,0.042306,0.702407,0.065127,0.017245,-0.069959,0.000514,-0.001669,-0.057873,-0.243666,-0.033972,-0.055568,0.014328,0.002319,-0.117425,-0.172074,0.033518,0.055429,0.046462,0.005848,0.177652,0.003264,0.016711
-0.243593,-0.218211,0.042104,0.691404,0.058385,0.017059,-0.071139,-0.000304,-0.001651,-0.058292,-0.247974,-0.033302,-0.057941,0.013766,0.002615,-0.119679,-0.17551,0.03472,0.055535,0.046946,0.006204,0.178627,0.002603,0.017408
-0.243878,-0.22268,0.041878,0.680728,0.051855,0.017021,-0.072221,-0.000903,-0.001609,-0.05889,-0.251939,-0.032716,-0.060239,0.013507,0.002851,-0.121653,-0.178631,0.035716,0.055563,0.047493,0.00653,0.179536,0.002026,0.01793
-0.243944,-0.227503,0.041622,0.670478,0.045704,0.01715,-0.073206,-0.001335,-0.001554,-0.059618,-0.255679,-0.032226,-0.062461,0.013509,0.003029,-0.123394,-0.181535,0.036529,0.055505,0.048096,0.006823,0.180382,0.00151,0.018293
-0.243807,-0.232613,0.041335,0.660758,0.040062,0.017462,-0.074095,-0.001648,-0.001498,-0.060427,-0.259317,-0.031837,-0.06461,0.013732,0.003151,-0.12495,-0.184316,0.037193,0.055348,0.048746,0.00708,0.18117,0.001032,0.018519
-0.24349,-0.237947,0.041016,0.651678,0.035033,0.017968,-0.07489,-0.001884,-0.001447,-0.061273,-0.262977,-0.031543,-0.06669,0.014138,0.003221,-0.126376,-0.18707,0.037749,0.055082,0.049436,0.007301,0.181906,0.000566,0.018639
-0.243021,-0.243445,0.04067,0.64335,0.030701,0.018677,-0.075597,-0.00208,-0.001407,-0.062114,-0.266782,-0.031334,-0.068709,0.014687,0.003245,-0.127728,-0.189886,0.038243,0.054699,0.05016,0.007486,0.182595,8.9e-05,0.018688
-0.242436,-0.249055,0.040301,0.635873,0.027127,0.019591,-0.076226,-0.002269,-0.001378,-0.062921,-0.270849,-0.0312,-0.070673,0.015345,0.003231,-0.129063,-0.192845,0.038721,0.054195,0.050909,0.00764,0.18324,-0.000418,0.018703
-0.24178,-0.254727,0.039914,0.629319,0.024335,0.0207,-0.076798,-0.002473,-0.001361,-0.063678,-0.275287,-0.031133,-0.072588,0.01608,0.003186,-0.13043,-0.196016,0.039219,0.053565,0.051674,0.007765,0.183838,-0.000971,0.018709
-0.241104,-0.260423,0.039513,0.623711,0.022295,0.021974,-0.077345,-0.002711,-0.001354,-0.064387,-0.280188,-0.03114,-0.074456,0.016862,0.003117,-0.131866,-0.199453,0.039758,0.052807,0.052448,0.007866,0.184375,-0.001578,0.018721
-0.240465,-0.266106,0.0391,0.619032,0.020926,0.023368,-0.077906,-0.002999,-0.001359,-0.065062,-0.285623,-0.031233,-0.076275,0.017669,0.003031,-0.133399,-0.20319,0.040343,0.051916,0.053225,0.007946,0.18483,-0.002241,0.018738
-0.239912,-0.271745,0.038676,0.615237,0.020114,0.024828,-0.078523,-0.003353,-0.001374,-0.065729,-0.291642,-0.031429,-0.078046,0.018479,0.002934,-0.135049,-0.207241,0.04097,0.050886,0.054,0.00801,0.185177,-0.002954,0.018753
-0.239486,-0.277312,0.038243,0.612269,0.019729,0.026306,-0.079238,-0.003792,-0.001402,-0.066412,-0.298268,-0.03174,-0.07977,0.019272,0.002832,-0.136832,-0.211603,0.041636,0.049709,0.054773,0.00806,0.185388,-0.003705,0.018759
-0.239216,-0.282782,0.0378,0.610069,0.019631,0.027755,-0.080085,-0.004336,-0.001444,-0.067128,-0.3055,-0.032167,-0.081451,0.020029,0.002732,-0.13876,-0.21625,0.042333,0.048377,0.055542,0.0081,0.185439,-0.004476,0.018754
-0.239115,-0.288133,0.037349,0.608574,0.01968,0.029137,-0.081095,-0.005011,-0.001504,-0.06789,-0.313306,-0.032705,-0.083098,0.02073,0.002638,-0.140845,-0.221141,0.04306,0.046882,0.056307,0.008135,0.185304,-0.005244,0.018737
-0.239181,-0.293345,0.036891,0.607704,0.019738,0.030414,-0.082283,-0.005844,-0.001585,-0.068712,-0.32163,-0.033343,-0.084725,0.021354,0.002559,-0.143091,-0.226215,0.04381,0.045218,0.05707,0.008167,0.184963,-0.005982,0.018707
-0.239395,-0.298399,0.036427,0.607359,0.01968,0.031551,-0.083655,-0.006869,-0.001692,-0.069611,-0.330399,-0.034066,-0.086354,0.021877,0.0025,-0.145488,-0.231403,0.044575,0.043384,0.057827,0.008201,0.184398,-0.006669,0.018664
-0.239731,-0.303269,0.035956,0.607428,0.01939,0.032516,-0.085207,-0.008125,-0.001829,-0.070602,-0.339533,-0.034856,-0.088007,0.022273,0.002469,-0.148026,-0.236633,0.04535,0.041382,0.058579,0.008239,0.183595,-0.007282,0.018609
-0.24015,-0.307927,0.03548,0.607801,0.018771,0.033284,-0.086931,-0.00966,-0.002004,-0.071684,-0.348944,-0.035694,-0.089707,0.022516,0.002474,-0.150693,-0.241834,0.046129,0.039215,0.05932,0.008286,0.182546,-0.007809,0.018544
-0.240609,-0.312337,0.034997,0.608382,0.017739,0.033836,-0.088812,-0.011526,-0.002222,-0.072834,-0.358549,-0.036557,-0.091479,0.022574,0.002526,-0.153486,-0.246943,0.04691,0.036885,0.060043,0.008346,0.181253,-0.008236,0.018476
-0.241063,-0.316464,0.034508,0.609089,0.016233,0.034163,-0.090829,-0.013774,-0.002489,-0.074008,-0.368262,-0.03742,-0.093342,0.022422,0.002634,-0.156408,-0.251897,0.047694,0.034395,0.060737,0.008424,0.179719,-0.008553,0.018411
-0.241463,-0.320277,0.034015,0.609861,0.014205,0.034269,-0.09296,-0.016454,-0.002812,-0.075138,-0.377999,-0.038257,-0.095317,0.022036,0.002807,-0.159472,-0.256641,0.048487,0.031743,0.061392,0.008524,0.17795,-0.008749,0.018361
-0.241762,-0.323753,0.033516,0.610661,0.011632,0.034167,-0.095181,-0.019606,-0.003198,-0.076142,-0.387672,-0.039036,-0.097425,0.0214,0.003049,-0.162699,-0.261123,0.049295,0.028928,0.062,0.008648,0.175954,-0.008818,0.018341
-0.241915,-0.326874,0.033009,0.611483,0.008513,0.033881,-0.097465,-0.023263,-0.003655,-0.076925,-0.397197,-0.039728,-0.099683,0.020506,0.003362,-0.16611,-0.265297,0.050128,0.025944,0.062553,0.008795,0.173745,-0.00876,0.018366
-0.24188,-0.329631,0.032491,0.612351,0.004882,0.033438,-0.099786,-0.02745,-0.004194,-0.077394,-0.406494,-0.040303,-0.102105,0.019352,0.003745,-0.16973,-0.269128,0.050995,0.02278,0.063044,0.008964,0.171338,-0.008577,0.018451
-0.241625,-0.332022,0.031958,0.613298,0.000807,0.032871,-0.102123,-0.032179,-0.004823,-0.077469,-0.415495,-0.040736,-0.104704,0.017941,0.004194,-0.173574,-0.272588,0.051906,0.019424,0.063467,0.00915,0.16875,-0.008278,0.018608
-0.241128,-0.334056,0.031407,0.614339,-0.003612,0.03221,-0.104458,-0.037456,-0.00555,-0.077106,-0.42416,-0.041008,-0.107483,0.016285,0.004702,-0.177632,-0.275665,0.052867,0.015862,0.063816,0.009349,0.165991,-0.007876,0.018847
-0.24038,-0.335754,0.030833,0.615454,-0.008247,0.03148,-0.106785,-0.043271,-0.006379,-0.0763,-0.432478,-0.041113,-0.110445,0.014403,0.005263,-0.181867,-0.27836,0.053881,0.012075,0.064087,0.009558,0.163061,-0.007392,0.019167
-0.239382,-0.337159,0.030237,0.616592,-0.012947,0.030694,-0.109099,-0.049594,-0.007313,-0.075086,-0.440477,-0.041059,-0.11359,0.012323,0.00587,-0.18621,-0.280697,0.05494,0.00805,0.064279,0.009772,0.159954,-0.00686,0.019558
-0.238139,-0.338337,0.029622,0.617686,-0.017549,0.029852,-0.111398,-0.056377,-0.008345,-0.073524,-0.448212,-0.04087,-0.116921,0.010084,0.006513,-0.190576,-0.282716,0.05603,0.003771,0.064392,0.009991,0.156657,-0.00632,0.019998
-0.236658,-0.339373,0.028998,0.618664,-0.021895,0.028939,-0.113679,-0.063552,-0.009463,-0.071689,-0.455761,-0.040578,-0.120446,0.00773,0.007187,-0.194869,-0.28447,0.057131,-0.000771,0.064431,0.010217,0.153152,-0.00581,0.020459
-0.234942,-0.340371,0.028375,0.61947,-0.025846,0.027941,-0.115934,-0.071041,-0.010653,-0.069654,-0.4632,-0.040219,-0.124178,0.005308,0.007884,-0.199001,-0.286012,0.058224,-0.005582,0.064405,0.010452,0.14942,-0.005366,0.020912
-0.232989,-0.341441,0.027768,0.620077,-0.029283,0.026847,-0.118147,-0.07876,-0.011897,-0.067483,-0.470597,-0.03982,-0.128139,0.002863,0.0086,-0.202897,-0.287393,0.059293,-0.010656,0.064327,0.0107,0.145449,-0.005014,0.021335
-0.230791,-0.342695,0.02719,0.620495,-0.032109,0.025653,-0.120302,-0.086626,-0.013177,-0.065227,-0.478008,-0.039404,-0.132354,0.000436,0.009329,-0.2065,-0.288658,0.060329,-0.015982,0.064214,0.010963,0.141232,-0.004777,0.021711
-0.22834,-0.344245,0.026655,0.620765,-0.034239,0.024365,-0.122381,-0.094557,-0.014472,-0.062924,-0.485472,-0.038984,-0.136852,-0.001934,0.010068,-0.20977,-0.289852,0.061325,-0.021545,0.064085,0.011247,0.13677,-0.004672,0.022031
-0.22563,-0.346197,0.026176,0.620956,-0.035608,0.022998,-0.124369,-0.102476,-0.015764,-0.060605,-0.493012,-0.038564,-0.141657,-0.004215,0.010815,-0.212683,-0.29101,0.062285,-0.027325,0.063964,0.011556,0.132074,-0.004719,0.022292
-0.222655,-0.34864,0.025766,0.621149,-0.03617,0.021581,-0.126253,-0.110321,-0.017034,-0.058288,-0.500626,-0.038142,-0.146792,-0.006385,0.011572,-0.215225,-0.29216,0.063211,-0.0333,0.063874,0.011896,0.127159,-0.004933,0.022498
-0.21941,-0.351645,0.025433,0.621435,-0.035903,0.020149,-0.128024,-0.118044,-0.018264,-0.05598,-0.508284,-0.037708,-0.152272,-0.008428,0.012339,-0.217399,-0.293315,0.064111,-0.039445,0.063838,0.012273,0.122047,-0.005327,0.022654
-0.215892,-0.355258,0.025184,0.621909,-0.034808,0.018744,-0.129674,-0.125615,-0.019439,-0.05367,-0.515934,-0.037252,-0.158104,-0.010345,0.013123,-0.21922,-0.294474,0.064987,-0.045734,0.063872,0.012692,0.116758,-0.005901,0.02277
-0.212107,-0.359497,0.025024,0.622671,-0.032911,0.017407,-0.131201,-0.133022,-0.020548,-0.05133,-0.523507,-0.03676,-0.164284,-0.012148,0.013931,-0.220715,-0.295623,0.065844,-0.05214,0.063987,0.013158,0.111315,-0.006647,0.022855
-0.208067,-0.364348,0.024954,0.623814,-0.03025,0.01617,-0.132613,-0.140277,-0.021579,-0.048924,-0.530938,-0.036223,-0.170791,-0.01386,0.014773,-0.221912,-0.296747,0.066685,-0.058638,0.064185,0.013674,0.105739,-0.007551,0.02292
-0.203793,-0.369768,0.024972,0.625407,-0.02687,0.015057,-0.133924,-0.147408,-0.022525,-0.046422,-0.53818,-0.035637,-0.177593,-0.015517,0.015662,-0.222831,-0.297836,0.067511,-0.065207,0.064465,0.014244,0.100047,-0.008601,0.02297
-0.199303,-0.37568,0.025075,0.627471,-0.022817,0.014071,-0.135143,-0.154463,-0.023385,-0.043804,-0.54521,-0.035011,-0.184646,-0.017164,0.016608,-0.223476,-0.298888,0.068311,-0.071827,0.064817,0.014868,0.09425,-0.009792,0.023
-0.194613,-0.381977,0.025256,0.629978,-0.018149,0.013199,-0.136272,-0.161509,-0.024163,-0.041068,-0.55202,-0.03437,-0.191904,-0.018859,0.017623,-0.223838,-0.299904,0.069066,-0.078478,0.065232,0.015543,0.088354,-0.011114,0.022994
-0.189731,-0.388525,0.025506,0.632856,-0.012935,0.012414,-0.137306,-0.168624,-0.024863,-0.038222,-0.558606,-0.033746,-0.199314,-0.020665,0.018718,-0.223905,-0.300881,0.069745,-0.085136,0.065697,0.016265,0.082364,-0.012552,0.022927
-0.18466,-0.395175,0.025814,0.635997,-0.007251,0.01169,-0.138232,-0.17589,-0.025496,-0.035279,-0.564963,-0.033171,-0.206822,-0.022648,0.019902,-0.22366,-0.30181,0.070319,-0.091778,0.066199,0.017026,0.076287,-0.014087,0.022775
-0.179398,-0.401769,0.026173,0.639273,-0.001177,0.011005,-0.13903,-0.183387,-0.026072,-0.032261,-0.571086,-0.032673,-0.214374,-0.024874,0.021184,-0.223091,-0.302679,0.070763,-0.09838,0.066722,0.017819,0.070126,-0.015703,0.022517
-0.173934,-0.408147,0.026573,0.642551,0.005217,0.010343,-0.139674,-0.191185,-0.026599,-0.029197,-0.576979,-0.03227,-0.221914,-0.027399,0.022569,-0.222181,-0.303476,0.071058,-0.104915,0.067254,0.018634,0.063884,-0.017387,0.022141
-0.168255,-0.414158,0.027005,0.645689,0.011861,0.009689,-0.140139,-0.199342,-0.027088,-0.02613,-0.582655,-0.03197,-0.229389,-0.030274,0.02406,-0.220914,-0.304191,0.071199,-0.111361,0.067782,0.01946,0.057558,-0.019135,0.021644
-0.162346,-0.419653,0.027458,0.648537,0.01869,0.009027,-0.140402,-0.207906,-0.027549,-0.023118,-0.588145,-0.031782,-0.23674,-0.033539,0.025655,-0.219275,-0.304818,0.071181,-0.117698,0.068293,0.020286,0.051143,-0.020941,0.021027
-0.156191,-0.424498,0.027921,0.650934,0.025625,0.008329,-0.140448,-0.21691,-0.027994,-0.020233,-0.593493,-0.031714,-0.243909,-0.037223,0.02735,-0.217249,-0.305354,0.070999,-0.123908,0.068773,0.021099,0.044625,-0.022798,0.020284
-0.149771,-0.428577,0.028386,0.65271,0.03257,0.007562,-0.140268,-0.22637,-0.02843,-0.017554,-0.598758,-0.031781,-0.250839,-0.041341,0.029136,-0.214823,-0.305801,0.070643,-0.129979,0.069208,0.021885,0.037982,-0.024699,0.019406
-0.143065,-0.4318,0.028843,0.65371,0.039402,0.00668,-0.139857,-0.236282,-0.028865,-0.015165,-0.603999,-0.032003,-0.257475,-0.045893,0.031002,-0.211999,-0.306158,0.0701,-0.135902,0.069587,0.022632,0.031183,-0.026631,0.018381
-0.136051,-0.434112,0.029286,0.65382,0.045982,0.005635,-0.139217,-0.246613,-0.029302,-0.01314,-0.609279,-0.032394,-0.263773,-0.05086,0.032933,-0.208793,-0.306424,0.069361,-0.14167,0.069903,0.023331,0.024197,-0.02858,0.017199
-0.128712,-0.435486,0.029711,0.652983,0.052167,0.00438,-0.138358,-0.257311,-0.029742,-0.011531,-0.61466,-0.032964,-0.269693,-0.056207,0.034912,-0.205245,-0.306603,0.068422,-0.147278,0.070151,0.023971,0.016992,-0.030535,0.015853
-0.121037,-0.435928,0.030112,0.651192,0.057827,0.002875,-0.137304,-0.268302,-0.030183,-0.01037,-0.620206,-0.03372,-0.2752,-0.061882,0.036919,-0.201418,-0.30671,0.067288,-0.152725,0.070329,0.024544,0.009543,-0.032488,0.014343
-0.113033,-0.435467,0.030486,0.648487,0.062848,0.001091,-0.136093,-0.279499,-0.030621,-0.00966,-0.625986,-0.034658,-0.280258,-0.067821,0.038932,-0.197395,-0.306767,0.065972,-0.158016,0.070435,0.025045,0.001826,-0.03444,0.012676
-0.104716,-0.434154,0.030828,0.644947,0.067133,-0.000989,-0.134775,-0.2908,-0.031053,-0.009376,-0.632065,-0.035774,-0.284836,-0.073948,0.040926,-0.193277,-0.306808,0.064495,-0.163157,0.070469,0.025466,-0.006182,-0.036401,0.010865
-0.096112,-0.43206,0.031135,0.640688,0.070598,-0.003364,-0.133405,-0.302095,-0.031473,-0.009468,-0.638497,-0.037051,-0.288906,-0.080182,0.042877,-0.189184,-0.306865,0.062885,-0.168159,0.070429,0.025805,-0.0145,-0.038379,0.008927
-0.087253,-0.429265,0.031403,0.635849,0.07317,-0.006015,-0.13204,-0.313274,-0.031874,-0.009864,-0.645315,-0.038467,-0.292449,-0.086436,0.04476,-0.185241,-0.306966,0.061179,-0.173033,0.07032,0.026057,-0.023149,-0.040382,0.006889
-0.078175,-0.425854,0.03163,0.630571,0.074787,-0.008901,-0.130735,-0.324234,-0.032251,-0.010476,-0.652532,-0.039994,-0.295452,-0.092627,0.046555,-0.181582,-0.307135,0.059417,-0.177791,0.070145,0.026224,-0.032157,-0.042414,0.004783
-0.06892,-0.42191,0.031815,0.624992,0.075402,-0.011957,-0.129542,-0.334886,-0.032598,-0.0112,-0.660139,-0.041592,-0.297908,-0.098676,0.048243,-0.178335,-0.307388,0.057647,-0.182449,0.06991,0.026306,-0.041553,-0.044477,0.002648
