St1_VL,St2_VL,St1_BF,St2_BF,St1_TA,St2_TA,St1_GAL,St2_GAL
0.000735,0.00771,-0.009873,0.159986,-0.007425,-0.01055,-0.02529,0.005611
0.054375,0.00887,-0.004423,-0.07429,0.003026,-0.011064,0.010548,-0.009422
0.015691,0.002884,0.02265,-0.004566,-0.048666,-0.031181,0.001037,-0.013669
-0.036006,0.030769,-0.020642,0.021999,0.036236,-0.007153,-0.000491,0.005513
-0.007007,0.076332,0.024826,0.005889,-0.000633,-0.014111,0.00375,0.004993
0.021143,-0.130206,0.023587,0.011686,0.003295,-0.000241,0.002635,0.005525
0.048753,-0.066232,-0.007905,0.01191,-0.004756,0.046963,-0.003311,-0.004356
-0.052043,-0.026915,0.0221,0.008919,-0.007634,0.032505,-0.001619,0.010381
-0.011088,0.005722,0.004709,-0.008695,-0.015444,-0.087492,0.000455,-0.014221
0.005603,0.024005,0.003469,-0.0039,-0.01097,-0.20417,-0.001315,-0.007558
0.035312,0.030097,-0.000121,-0.00778,-0.001843,0.287067,-2e-06,0.018236
0.053441,0.029466,-0.000119,-0.001095,-0.002615,0.226448,-0.001898,0.004555
-0.096335,-0.000579,-0.010545,-0.002631,-0.005621,0.037516,0.003371,-0.009125
-0.012714,0.010259,0.009471,0.023593,0.002999,-0.022634,-0.016912,0.006364
0.015878,-0.014222,0.006007,-0.031888,0.000781,-0.020677,0.004659,0.002831
-0.001049,0.045399,-0.005666,-0.004473,0.007575,-0.047896,0.000405,-0.002908
-0.05342,-0.021999,-0.001212,0.018823,-0.006347,-0.02453,-0.00178,-0.008072
-0.001709,-0.011264,-0.002823,-0.063976,0.002686,0.003787,0.007453,-0.01172
0.005008,-0.050129,-0.013412,0.001606,-0.001581,0.03716,0.010766,0.01427
0.00748,0.000871,0.002343,-0.00901,0.008342,-0.002959,-0.003136,0.01964
0.024828,0.015001,-0.00205,-0.012873,0.00105,-0.067486,0.001375,-0.019718
0.027454,0.068525,-0.000835,-0.037627,-0.002544,0.000672,-0.00466,0.018822
-0.054061,-0.005386,0.005879,0.01061,-0.005889,0.030643,0.00068,0.003952
0.000469,-0.017165,-0.000994,0.005257,0.000151,-0.006277,0.001261,-0.005627
0.066842,-0.016462,-0.002002,-0.011753,0.002723,-0.002231,0.006408,-0.002411
0.010858,-0.110399,0.006309,0.001291,0.003921,0.00374,0.004155,-0.025953
-0.041225,0.027516,0.003522,0.004091,-0.002576,0.001844,0.002788,0.02086
0.024041,-0.016788,-0.000565,-0.00164,-0.000322,-0.0029,0.002459,0.00487
0.007218,-0.003204,-0.048696,-0.009023,-0.006468,-0.003974,0.005318,-0.006678
0.004572,0.017724,-0.004049,0.00343,-5.5e-05,-0.002085,-0.001029,-0.002351
0.035729,0.009347,-0.010408,0.008687,0.003098,0.002022,-0.00062,-0.003943
0.016455,0.059202,0.031167,-0.051109,-0.002236,-0.008424,-0.006672,0.020618
-0.014547,-0.066148,0.000225,0.017057,-0.003371,0.016274,-0.002795,0.028687
0.007789,-0.02665,-0.006458,0.001013,-0.001041,0.008482,0.004069,-0.002039
0.009073,0.019101,0.034143,0.002178,0.023052,0.020142,-0.000603,0.000486
0.013982,0.077129,-0.031916,0.012217,-0.006216,-0.019387,-0.000332,0.0275
-0.004263,-0.042547,0.069605,-0.036704,0.004684,-0.01542,0.00543,-0.049233
0.010409,-0.023306,0.010894,-0.015318,-0.0059,-0.004579,-0.010208,-0.038013
0.048093,0.025089,0.001992,0.000584,-0.006644,0.017112,0.007313,-0.032019
-0.060188,0.009273,-0.004876,0.001195,-0.001299,0.017614,-0.002756,0.030823
-0.041245,-0.0151,-0.010911,0.009946,0.000514,-0.007671,0.00497,0.007572
0.00021,0.003331,-0.00636,0.00249,0.001614,-0.005573,-0.019047,-0.009389
0.00279,0.009089,0.001903,0.008765,-0.007383,0.003769,-5e-06,-0.034533
0.025437,0.004962,0.005495,0.00155,-0.000851,0.015058,0.003004,-0.001312
0.030006,-0.000336,-0.010598,-0.004033,0.00351,0.003046,0.003974,-0.006778
-0.01998,0.005206,0.010515,-0.007004,-0.004401,-0.013124,0.000363,-0.004491
0.013785,0.03773,-0.006915,-0.034125,-0.000363,-0.008101,-0.001015,0.034382
-0.042706,-0.080197,0.006279,1.8e-05,0.01622,0.01726,0.00201,0.029272
-0.012292,-0.004619,0.001374,0.005179,0.001676,-0.004962,0.003247,0.001539
-0.000436,0.008931,-0.001853,0.005443,-0.006782,-0.035341,-0.002432,-0.027097
0.000557,0.022514,-0.005134,0.00264,0.010954,0.013341,0.011025,0.008772
0.006239,0.02682,0.002486,0.007752,-0.004736,0.00597,-0.012471,-0.028017
0.007863,-0.004194,0.014745,-0.0089,-0.004797,0.0064,0.000847,0.018497
0.004265,-0.039965,-0.004153,-0.009759,-0.003859,0.002345,-0.003907,-0.03132
0.005677,-0.018438,0.000796,0.002718,0.009926,-0.001881,-0.002646,0.004658
-0.010836,0.002714,0.000631,-0.002209,0.008025,-0.004934,-0.013369,-0.034587
-0.003082,0.015986,-0.011705,0.002459,0.003062,0.000466,0.018093,0.018064
-0.001114,0.007231,0.013412,0.007523,-0.007264,0.004074,-0.005324,0.004628
-0.007164,0.000383,-0.007286,-0.002238,-0.008374,0.001791,-0.01629,0.006534
0.020672,-0.001738,0.008624,-0.000704,-0.0073,-0.003242,0.005192,-0.002825
0.00725,-0.001565,-0.008291,-0.000652,-0.007212,-0.001807,-0.001346,0.008606
0.004765,0.01496,0.092956,-0.001555,-0.002741,-0.008495,-0.000227,-0.061873
-0.050218,0.038204,-0.057755,0.003123,0.005996,-0.003963,-0.02298,0.001534
-0.00068,-0.035916,-0.008298,-0.001862,-0.004419,0.002759,-0.007799,0.017719
-0.058205,-0.023809,-0.005967,-0.000112,0.002241,-0.019687,-0.00688,-0.020276
0.029999,-0.001359,0.01009,0.005841,0.006757,0.131711,0.017698,0.059713
0.022504,-0.004283,-0.000159,0.000462,0.00536,-0.0043,0.007631,0.006983
0.000321,0.028844,0.030581,0.003905,-0.005954,0.009317,-0.033234,0.021445
-0.012652,0.000614,-0.000549,0.003132,-0.001175,0.006616,0.014236,-0.014884
0.005227,0.066531,0.006729,-0.006974,-0.004883,-0.019907,-0.002882,-0.00845
0.004858,-0.069612,-0.00804,-0.004978,0.003822,0.040823,0.005147,-0.001213
-0.008501,-0.016997,-0.00338,-0.005381,-0.001194,-0.02688,-0.008623,-0.009401
0.001954,0.001261,-0.000766,0.001565,0.008407,0.1295,0.007852,0.004415
0.019352,0.012598,-0.006455,0.000977,0.006478,-0.072542,0.00434,-0.002627
-0.0276,0.004552,0.006372,6e-06,-0.004999,0.02163,-0.015149,0.004666
-0.022462,0.00589,0.009666,0.003884,0.015475,-0.173493,0.015094,-0.002546
0.009644,0.002443,-0.002233,0.003366,0.006853,-0.337023,0.003246,-0.000789
-0.00204,0.052209,-0.001354,-0.000193,0.001808,0.658318,-0.021361,0.021866
0.004407,-0.076536,0.003938,-0.000865,0.001935,0.234212,0.024353,0.016149
-0.012431,-0.049977,0.044083,0.010165,0.002873,0.008428,0.028006,-0.005501
0.000745,0.017385,-0.010272,-0.003496,-0.001173,0.00663,0.003266,-0.001438
0.001976,0.01411,-0.018433,-0.002248,0.001913,-0.153338,-0.003763,-0.01352
0.002988,0.150174,0.004113,-0.006194,0.02103,0.06999,-0.011652,0.001387
0.014058,-0.11165,0.005592,-0.002476,-0.007952,-0.212226,-0.002266,0.008383
0.085372,-0.060404,0.009912,0.009001,-0.008176,-0.179687,-0.006069,-0.001344
-0.092307,-0.00504,0.006617,0.001603,-0.008482,0.32849,-0.01795,0.004351
0.00155,0.070825,-2.7e-05,-0.004457,0.002158,0.150102,0.018176,-0.011522
-0.01184,-0.001043,0.003764,0.016113,0.003244,0.011026,0.007684,0.006586
-0.003606,0.004102,-0.004517,-0.01515,-0.003455,0.035672,-0.003751,0.013463
0.003165,0.014944,-0.001254,0.009454,0.003424,0.020669,-0.001146,0.006297
0.011408,0.066284,0.002365,0.005182,-0.002475,-0.164627,-0.009186,-0.026031
0.042658,-0.127544,0.001034,0.001699,-0.000128,-0.022942,0.002016,0.040629
-0.017231,0.009383,0.002594,-0.00268,-0.0124,0.142578,0.002612,0.037568
-0.008589,0.014786,-0.062136,0.002672,-0.003358,-0.119663,-0.029024,0.011722
0.00973,-0.006963,0.001723,0.005427,-0.014671,-0.008682,0.032906,-0.018347
-0.00724,-0.002349,0.000787,-0.006932,0.00726,-0.079077,-0.018256,-0.006941
-0.004139,0.093889,0.008755,-0.0054,-0.007782,-0.072703,0.003082,-7.3e-05
0.038202,-0.038677,-0.000948,0.000453,0.002912,-0.037821,-0.016138,0.001451
0.011639,-0.010432,-0.003075,-0.001789,-0.009599,-0.010256,-0.014962,0.000106
-0.06687,-0.056458,-0.005667,0.000671,0.003591,0.008269,-0.032864,-0.001156
0.010944,0.01545,-0.007524,0.002944,0.013211,0.015117,0.010558,0.006527
-0.020874,0.019762,0.046075,-0.000227,0.002531,0.017307,0.006916,0.001884
0.01346,0.015304,-0.011375,-0.012184,-0.02455,0.016415,0.017489,-0.000248
0.012449,-0.009976,0.000909,0.018402,-0.006191,-0.003205,0.021412,-0.004286
0.02167,-0.011748,-0.000151,0.001031,-0.001158,0.0037,-0.026455,-0.02013
0.003038,0.105542,0.008024,-0.003707,-0.000738,-0.02777,0.039026,0.002677
0.009432,-0.195558,-0.00194,0.00265,-0.004322,-0.00244,-0.036894,-0.003673
-0.032941,0.019973,0.007909,-0.004976,-0.002776,0.144953,-0.034971,0.007908
-0.011597,0.066002,-0.002305,-0.003258,0.017464,-0.306504,0.069126,-0.006749
0.003149,-0.051905,0.001811,0.007804,0.00254,0.399516,-0.025019,0.003414
0.005995,0.052383,-0.001055,0.001283,-0.007011,0.138053,0.017978,-0.005538
0.00544,-0.063901,-0.002043,0.00179,-0.000317,-0.005113,-0.00081,-0.00139
0.037154,0.001704,-0.00052,0.001106,0.00029,-0.005015,-0.001917,0.00558
-0.01371,0.0149,-0.007288,-0.005983,-0.00579,-0.109757,-0.006254,-0.00073
-0.015157,0.017387,0.001303,-0.006997,-0.00169,-0.086928,-0.008901,-0.007536
0.00404,0.005816,-0.001659,0.001651,-0.008817,0.438558,0.002932,0.005909
-0.005005,0.021268,0.004147,0.00533,0.025792,-0.01491,0.020423,-0.019553
0.003573,-0.028046,0.001713,0.00533,0.023239,0.010148,0.009556,0.005222
0.003012,-0.003217,0.003698,-0.000882,-0.041671,-0.045751,-0.019194,0.012559
0.007329,0.038402,-0.001724,-0.008153,-0.022565,0.008751,0.008352,-0.017677
0.000318,-0.070738,-0.009518,-0.000936,0.002716,0.046402,0.009736,0.033475
0.003063,-0.017274,0.007546,0.002868,-0.112022,0.002845,-0.060267,-0.045057
0.006082,0.041198,-0.001659,-0.007476,-0.154824,-0.221607,0.023542,0.011991
0.014155,-0.004547,-0.001272,0.011174,0.252744,0.151094,0.042393,0.011869
-0.027482,-0.046905,0.004807,-0.004094,0.216441,0.029323,-3e-05,0.005154
-0.006392,0.023322,0.000234,0.000578,0.149351,-0.158519,-0.011177,-0.02447
0.001451,0.037284,0.001706,-7.6e-05,0.027297,0.445143,0.005272,0.034718
0.005348,-0.073918,-0.001727,0.005211,-0.059443,0.01538,-0.026077,-0.003502
-0.007296,0.00066,4.8e-05,0.001464,-0.120655,-0.050419,0.014175,-0.010447
0.000953,0.00768,-0.000845,0.002288,-0.233964,-0.048163,-0.02582,-0.005521
0.075974,0.008913,-0.004171,0.000542,0.111392,-0.03902,-0.000756,-0.003472
-0.009979,0.004154,-0.006417,-0.000249,-0.176604,-0.014917,-0.009312,0.01234
-0.101815,0.009168,0.007017,-0.000266,0.174984,0.031435,0.006654,0.001514
0.059804,0.063911,0.007115,-0.002989,0.146076,0.004852,0.015314,0.003009
-0.002268,-0.046701,-0.00226,0.004713,0.008018,0.006447,0.00755,-0.002338
-0.046209,-0.012551,-0.0008,0.001341,0.400848,0.004658,0.004645,-0.009013
0.015177,0.008785,0.004898,-0.005406,-0.059963,0.011938,-0.003765,2.8e-05
0.023074,0.02038,0.002032,-0.010794,-0.04638,0.007582,0.004866,0.001006
0.018856,-0.013445,0.002326,0.005647,-0.057029,0.001398,-0.00591,-0.00504
0.012829,0.001669,0.000676,0.003791,-0.058986,0.001394,0.006417,0.00323
0.035559,-0.018009,-0.021521,0.00429,-0.033258,-0.000244,0.002517,-0.001032
-0.002368,0.03449,-0.000594,-0.010574,-0.015497,-0.005079,0.01162,0.00033
-0.013573,-0.009952,0.008499,0.003385,-0.000287,-0.004179,-0.003859,-0.031674
-0.02886,-0.006537,0.005285,0.009464,0.005813,-0.002151,-0.000915,0.012178
-0.001489,0.008629,-0.005465,0.004169,0.012929,-0.001567,0.000499,-0.005719
-0.002813,0.016324,-0.00124,-0.009411,0.00852,-0.002195,0.003494,0.017675
0.002637,0.003752,0.005006,-0.001963,0.003592,-0.005451,-0.008582,-0.008207
0.013828,-0.002541,-0.000728,0.003889,0.018008,0.010342,-0.003837,-0.008729
-0.01268,-0.000913,-0.001395,-0.019362,0.00842,0.004275,0.015204,0.037841
-0.035816,0.000581,-0.005662,0.012395,0.008138,-0.000436,-0.001897,0.027818
-0.018428,-0.013798,-0.001545,-0.001409,0.008266,-0.000382,0.015891,-0.021666
-0.003075,0.001418,0.003688,-0.001031,-0.008105,0.002704,-0.019509,0.015839
0.015639,0.005136,0.0082,0.001035,-0.005526,0.009003,-0.008445,-0.033244
0.063918,-0.005411,-0.002234,-0.001577,-0.01856,0.001794,-0.012878,-0.000981
-0.040123,0.006316,-0.007933,-0.002326,0.005621,-0.029014,0.003524,0.009192
-0.000984,0.000394,-0.019311,-0.002843,-0.001265,0.123186,-0.008885,0.000403
0.011483,0.02428,0.028941,-0.002975,0.00254,0.080906,-0.005569,0.012702
0.009439,-0.021818,-0.004254,0.001337,-0.00338,0.069734,-0.013526,-0.000531
0.004974,-0.010962,-0.000125,0.006005,0.015704,0.001125,0.043803,-0.012412
0.012745,0.02672,-0.002541,-0.004812,-0.012623,-0.034112,-0.005852,0.010548
0.016358,0.014968,0.012542,-0.002077,-0.001723,-0.029742,-0.003702,0.014851
-0.023636,-0.056937,-0.08225,-0.001985,-0.009448,-0.024757,-0.000905,-0.022988
-0.005455,-0.030483,0.00058,0.001402,-0.006202,-0.012175,-0.023824,-0.009292
-0.018292,-0.000929,0.001528,-0.001399,-0.004755,0.019517,0.007043,0.0032
-0.015983,0.004764,0.038201,0.00137,-0.005258,-0.532755,-3.1e-05,-0.004871
0.004791,0.065775,-0.018093,0.000297,0.000663,0.318891,0.007351,0.030388
0.009934,-0.025477,0.00097,0.003613,0.001719,0.110222,-0.026233,-0.012198
0.00373,-0.052913,0.00295,0.00243,-0.002251,0.098602,-0.012411,-0.026386
0.021514,-0.000756,-0.001602,-0.006153,-0.003751,-0.054782,0.001247,0.001031
0.007773,1.5e-05,0.012808,0.003864,0.008987,-0.05348,-0.000844,-0.036023
-0.009875,0.020214,-0.009487,-0.000732,0.003806,-0.039875,0.033845,0.008349
-0.020553,0.008579,-0.006991,0.002949,0.008738,-0.020811,0.01944,-0.007686
-0.007102,0.003822,0.004078,-0.004037,-0.009906,-0.004775,-0.05852,0.002561
0.001025,0.001854,0.002777,0.004855,-0.007146,0.004908,0.003324,0.0028
0.033379,-0.003423,-0.001404,-0.000677,0.002465,0.011434,0.008899,0.009872
-0.030221,-0.009013,-0.000567,-0.006099,-0.000542,0.006406,-0.0041,-0.00032
-0.018238,0.002484,-0.003347,-0.000713,3e-05,0.008743,-0.004004,0.000645
0.00103,-0.007964,0.002405,0.00039,0.012915,0.009557,0.000888,-0.0023
0.010912,0.023695,0.004383,0.000509,0.000553,0.003793,-0.003486,0.003406
0.010086,0.023044,-0.003705,-9.1e-05,-0.010545,-0.006224,0.001047,-0.006328
-0.003201,0.012152,-0.002417,-0.001135,0.009911,-0.004828,0.020295,-0.00646
0.008481,-0.079673,0.000473,-0.004905,0.000185,0.000323,0.010708,0.020046
-0.013972,-0.023285,-0.000567,0.000344,0.0009,0.002055,-0.006196,-0.012789
-0.009212,0.002783,0.00233,0.00019,-0.000148,-0.017166,-0.007978,0.004147
-0.001294,0.007855,-0.00104,-0.000505,0.001665,0.002904,0.007798,0.006147
-0.001543,0.008804,-0.000792,0.00271,-0.002527,0.000127,-0.015333,-0.000446
-0.001755,0.019087,0.001758,0.002338,0.009012,-0.001202,0.033306,-0.000166
-0.001633,0.037115,-0.003809,-0.003374,-0.008229,-0.000778,-0.00274,-0.00074
0.001902,-0.038545,0.006101,0.002094,0.005216,-0.210822,0.036854,-0.007749
0.000444,-0.010742,0.003674,-0.002315,0.003026,0.246433,-0.0259,0.021865
-0.002059,0.012492,0.002911,-0.000927,0.0147,-0.019266,-0.01997,-0.010787
-0.004389,0.00451,-0.001642,-0.001061,-0.00649,0.008887,0.009574,0.010721
-0.002748,0.002493,-0.011103,0.005216,0.007329,-0.016441,-0.002926,-0.005298
-0.000177,-0.002934,0.000259,0.000879,-0.008582,-0.025162,0.027455,-0.001545
0.001286,0.002226,0.000938,0.001388,-0.005565,-0.020227,-0.034482,0.005266
0.006384,-0.005737,-0.002394,0.001511,0.002031,0.002806,0.011209,-0.001625
0.041105,0.002391,0.000276,-0.000627,0.017993,-0.028241,-0.059804,0.005527
-0.021755,0.045033,0.000928,-0.003057,-0.000335,-0.06334,0.007634,0.005457
-0.037873,-0.004621,-0.004947,0.001746,0.014969,-0.030327,0.003808,0.001978
-0.018185,-0.07708,0.005867,-0.00016,-0.004349,0.099526,0.030913,0.003723
0.004343,0.025285,0.000464,-0.002137,0.001659,-0.130705,0.017359,1e-06
0.011377,0.002764,0.001747,-0.004806,0.000115,0.083144,0.015717,-0.002104
0.015396,-0.121562,-0.006307,0.003183,0.009865,-0.122583,0.010651,0.007716
-0.002529,0.027517,-0.003291,0.005179,-0.001612,-0.006274,-0.004781,-0.001329
-0.019022,0.024616,-0.001772,-0.003191,0.001428,0.005957,-0.008501,-0.004346
0.004289,0.02453,0.002363,0.00279,-0.001123,-0.319605,-0.00889,-0.007481
0.005594,-0.019989,-0.00061,-0.004604,0.002216,0.448853,-0.043735,-0.002341
0.000839,0.009887,0.000496,-0.000926,0.00046,0.181598,0.001519,0.027428
0.003766,-0.019107,0.00118,0.000922,-0.011646,-0.097554,0.00785,0.012214
-6e-05,0.016331,-0.003369,-0.003043,0.009127,-0.111393,-0.003638,-0.047229
-4.4e-05,0.000977,-0.0014,-0.006079,0.004196,0.021067,0.002379,0.023271
-0.003634,-0.00849,0.003451,0.008309,-0.018153,-0.129538,-0.015078,-0.050424
-0.010338,0.027183,0.002617,0.000651,-0.006874,-0.011427,0.003754,-0.006391
0.020919,-0.010489,0.001171,-0.001512,0.003122,0.003138,-0.001972,-0.022586
-0.016279,0.050103,-0.003716,-0.001133,0.00072,0.099942,-0.010729,0.012077
0.000606,-0.035542,0.003155,0.00057,0.008415,0.059091,-0.004121,0.017969
0.030516,-0.032628,-0.009784,-0.001501,0.020318,-0.346895,0.036991,-0.012571
0.012978,0.052137,0.002376,-0.002407,-0.008605,0.209331,-0.014446,0.016058
-0.035884,-0.003253,0.006972,-0.002106,0.005923,0.350358,0.003016,0.01492
-0.023942,-0.035787,-0.007653,0.002804,-0.008357,0.108542,-0.010545,-0.003231
0.006373,0.008953,0.003552,0.000634,-0.00894,-0.078385,-0.020878,-0.007895
0.013494,0.016005,-0.000277,0.000991,-0.002277,-0.052074,0.031137,-0.001959
0.023851,0.10526,-0.002161,-0.002635,0.026861,-0.286083,0.019973,-0.00267
0.047892,-0.043138,0.005666,-0.00109,0.027099,0.617634,0.045581,0.01117
-0.053585,-0.034321,0.003624,0.001046,-0.017944,0.040337,-0.018275,-0.003324
-0.013169,0.007768,-0.004219,0.002565,-0.033038,0.009716,0.007947,-0.003525
0.003915,0.006488,-0.00113,-0.003319,-0.013232,0.00595,-0.017575,-0.002226
0.006274,0.001289,0.003902,-0.000342,0.003199,-0.000619,0.007719,-0.002891
0.009277,0.042439,0.000454,-0.000426,0.009116,-0.119294,-0.008739,-0.000934
0.003248,-0.029476,-0.001704,0.000968,-0.001179,0.18949,0.003559,0.012093
0.036411,-0.010904,-0.007044,-0.003248,0.004357,-0.020002,-0.010799,-0.010121
-0.02032,-0.001347,0.006706,0.001022,0.001923,-0.021672,0.045082,0.009709
-0.024238,0.002783,0.001597,-0.002732,-0.004039,-0.019481,-0.01138,-0.008555
-0.001668,0.05455,-0.001542,0.003127,-0.02116,-0.015225,0.010959,0.001679
0.01952,-0.005252,0.000983,-0.000265,0.00439,-0.078824,-0.035634,-0.001651
-0.003847,-0.066372,-0.003903,0.004097,0.004545,0.171703,0.006119,0.028027
-0.011246,-0.001745,-0.000591,-0.002979,-0.002207,0.020403,0.048825,-0.04354
0.001047,0.01172,-0.001582,0.011318,0.001951,-0.080318,-0.029836,-0.001663
0.005032,0.005983,-0.004322,-0.049447,0.005471,-0.009066,-0.00985,-0.030548
0.006418,0.033356,6.1e-05,0.000203,0.007791,-0.002616,-0.066656,0.032408
-0.00409,-0.010512,0.002584,-0.001571,-0.001179,-0.020551,0.090801,-0.018317
-0.011651,-0.015664,0.002788,0.000872,0.022789,-0.010481,-0.004047,0.001071
0.006175,-0.009847,-0.000959,0.003241,0.001436,-0.031662,-0.011597,0.006811
4.5e-05,-0.01033,0.001915,-0.003607,-0.014568,-0.058971,0.007492,0.014911
1.9e-05,0.002141,0.002936,-0.0098,-0.033656,0.391612,-0.031165,-0.015778
0.000197,0.00073,-0.001265,0.04628,0.006423,0.123014,-0.005022,-0.002485
0.020438,0.002385,-0.0014,0.002435,-0.004098,0.006986,0.003723,-0.039621
