St1_Pelvis_X,St1_Pelvis_Y,St1_Pelvis_Z,St2_Pelvis_X,St2_Pelvis_Y,St2_Pelvis_Z,St1_Hip_X,St1_Hip_Y,St1_Hip_Z,St2_Hip_X,St2_Hip_Y,St2_Hip_Z,St1_Knee_X,St1_Knee_Y,St1_Knee_Z,St2_Knee_X,St2_Knee_Y,St2_Knee_Z,St1_Ankle_X,St1_Ankle_Y,St1_Ankle_Z,St2_Ankle_X,St2_Ankle_Y,St2_Ankle_Z
-12.6984178,-14.8260858,2.7361122,61.1316618,4.7619646,0.9371934,-4.6393622,3.856812,0.6888772,0.12578,-9.8283168,-2.530495,0.2685072,4.9410356,-0.2762526,-4.9465964,-6.2839026,0.266455,2.6800408,2.7725222,0.2989592,8.4549316,1.513994,-0.241299
-12.8634544,-15.039978,2.670839,60.4060436,4.5703156,0.9228942,-4.9419624,3.5867822,0.6594182,-0.0307168,-10.3900238,-2.568229,0.1162472,4.7053636,-0.2315014,-5.2558166,-6.6863324,0.3509924,2.7778182,2.761864,0.32769,8.5897148,1.4810926,-0.2081328
-13.0602008,-15.1832348,2.5873608,59.6272668,4.448971,0.8766866,-5.2429738,3.2784226,0.6224786,-0.1858896,-11.0007188,-2.616555,-0.0255532,4.4451976,-0.1836388,-5.5494136,-7.1229214,0.4370524,2.8586484,2.739356,0.356156,8.7054324,1.4362752,-0.1788062
-13.2781312,-15.2624762,2.4892524,58.8132716,4.3972688,0.8048596,-5.534651,2.938287,0.5791176,-0.3331846,-11.65451,-2.672163,-0.1598068,4.1654364,-0.1335254,-5.8326834,-7.591485,0.5262238,2.9242526,2.706918,0.3840262,8.8069832,1.3820574,-0.1515318
-13.5065874,-15.28558,2.380221,57.9829912,4.411899,0.7139008,-5.8094472,2.5740546,0.5308578,-0.4663128,-12.344976,-2.7318754,-0.289625,3.871707,-0.0819556,-6.110922,-8.0893752,0.6198968,2.9764844,2.6669332,0.4109696,8.8993322,1.3207562,-0.124456
-13.7354408,-15.2612184,2.2642386,57.155425,4.4868374,0.6101654,-6.0601466,2.1936032,0.4790232,-0.5796472,-13.0656292,-2.7928456,-0.4179868,3.5697026,-0.0297238,-6.3890944,-8.6137454,0.7188658,3.017065,2.6215862,0.43692,8.9871134,1.2544238,-0.0965196
-13.955622,-15.1985932,2.1450124,56.3479836,4.6132794,0.499479,-6.2805926,1.8052078,0.425335,-0.6690834,-13.8099158,-2.8529552,-0.5473416,3.2653812,0.0223756,-6.6713712,-9.161418,0.8233294,3.0477156,2.573194,0.4615464,9.0742988,1.1850462,-0.0670606
-14.1596504,-15.1067738,2.026051,55.5757606,4.7808316,0.38727,-6.466085,1.4164152,0.3711172,-0.7319734,-14.5711496,-2.9103506,-0.6797416,2.9645022,0.0736144,-6.96093,-9.7288844,0.9333538,3.0698926,2.5237426,0.4849812,9.1644632,1.114146,-0.0355494
-14.3416342,-14.9950282,1.9106644,54.8504734,4.9781076,0.2787682,-6.6135124,1.0345074,0.3178262,-0.767258,-15.3432402,-2.9633106,-0.816577,2.6726264,0.1232644,-7.2600216,-10.3127022,1.0487404,3.0851186,2.4750194,0.5071582,9.260718,1.0429148,-0.001655
-14.497138,-14.872492,1.801633,54.1804632,5.1931252,0.1791372,-6.7210212,0.6661706,0.2663888,-0.775202,-16.120362,-3.0099816,-0.958576,2.3948512,0.1703988,-7.5701686,-10.909429,1.1696216,3.0947176,2.428878,0.5278126,9.3655788,0.9720808,0.0352184
-14.6234476,-14.7486318,1.7012076,53.5695696,5.413836,0.0928124,-6.788479,0.3180248,0.2177318,-0.7569308,-16.8976824,-3.0489072,-1.1063344,2.1362078,0.2140908,-7.892033,-11.5160858,1.2960636,3.0998812,2.3867748,0.5468782,9.4806344,0.9017764,0.0756666
-14.719239,-14.6326494,1.6112418,53.017925,5.6284564,0.0229714,-6.8171436,-0.0039058,0.1725172,-0.7146952,-17.6723548,-3.0792268,-1.2598522,1.9013302,0.2533474,-8.2251514,-12.130488,1.427934,3.1017348,2.3501662,0.5638916,9.606944,0.831472,0.119822
-14.7843798,-14.5337466,1.5332582,52.522418,5.826924,-0.0283336,-6.8095968,-0.2939942,0.1311422,-0.6516728,-18.443651,-3.1010728,-1.418666,1.6944552,0.2870432,-8.5681336,-12.752106,1.5647032,3.101139,2.3204424,0.578588,9.7443752,0.7597112,0.1673536
-14.8200616,-14.4604632,1.4684484,52.0778188,6.00103,-0.0608378,-6.7695458,-0.547474,0.094335,-0.5718356,-19.2127626,-3.1155706,-1.58218,1.5191576,0.31445,-8.9185964,-13.3814694,1.7055106,3.0989544,2.298464,0.5907688,9.8921998,0.6843756,0.2172684
-14.828138,-14.420346,1.4178054,51.6771102,6.1444854,-0.0753356,-6.7016246,-0.7604394,0.0624928,-0.4794866,-19.9822714,-3.1247062,-1.7494674,1.3782178,0.3351706,-9.2738256,-14.019505,1.848966,3.0959092,2.2851578,0.6005664,10.0484318,0.6033468,0.26811
-14.8113894,-14.4194854,1.3821236,51.3121496,6.2529872,-0.0740116,-6.6106658,-0.9305734,0.0362776,-0.3792598,-20.755355,-3.1307966,-1.9197338,1.273357,0.3490726,-9.630776,-14.6677354,1.9933482,3.0927978,2.2808548,0.6082456,10.210357,0.5148374,0.3178924
-14.772861,-14.4619196,1.3615354,50.9744634,6.324748,-0.0593814,-6.5019654,-1.057214,0.0160204,-0.275723,-21.5357868,-3.1366884,-2.0918538,1.2052372,0.3563546,-9.9867996,-15.327617,2.136936,3.0902822,2.285886,0.6141374,10.3747978,0.417722,0.3648282
-14.7164586,-14.5495022,1.355776,50.6581598,6.3606284,-0.0338944,-6.3808194,-1.141288,0.0017212,-0.1716566,-22.326943,-3.1443676,-2.2645696,1.1729978,0.3573476,-10.3406386,-16.0004076,2.2784716,3.0889582,2.300119,0.6185728,10.5385766,0.3113386,0.4073948
-14.6465514,-14.6820346,1.3639186,50.3611204,6.3629454,0.0011916,-6.2525238,-1.1851786,-0.0068848,-0.0677226,-23.1306772,-3.1548272,-2.4366234,1.1749176,0.352515,-10.6933522,-16.6865706,2.4175578,3.0893554,2.3230904,0.6218828,10.6989792,0.1962168,0.4452612
-14.5677734,-14.857597,1.3847054,50.0858608,6.3348104,0.0455456,-6.1222422,-1.192593,-0.0101948,0.0378664,-23.9467908,-3.1678686,-2.6064926,1.2082162,0.3424526,-11.0478532,-17.3851792,2.554658,3.0916062,2.3542706,0.6241336,10.8535562,0.0739454,0.4790894
-14.4844938,-15.0726146,1.41668,49.8379418,6.2797982,0.0998296,-5.9944762,-1.1682976,-0.0090032,0.1484204,-24.774026,-3.1821016,-2.7730518,1.2692526,0.3278886,-11.408577,-18.0947108,2.6908976,3.0959754,2.3928652,0.6256562,11.0000568,-0.053291,0.5103358
-14.4007508,-15.3225196,1.458055,49.6239834,6.2014836,0.1646394,-5.8728006,-1.1177208,-0.0038396,0.2677128,-25.6108602,-3.1960036,-2.9352418,1.3537238,0.3096174,-11.78029,-18.813047,2.8276006,3.1025292,2.4377488,0.6266492,11.1360316,-0.1831754,0.5407878
-14.3195234,-15.6018174,1.5072416,49.4505394,6.103309,0.240306,-5.7601282,-1.046622,0.0045678,0.3987888,-26.4561018,-3.208052,-3.0925992,1.4568634,0.2886982,-12.1666994,-19.537937,2.9662896,3.1115324,2.487796,0.6273774,11.2587664,-0.3136556,0.572299
-14.24293,-15.9047486,1.5627834,49.3232368,5.9883858,0.327028,-5.6579816,-0.960893,0.0156232,0.5436344,-27.3087578,-3.2164594,-3.2450578,1.573574,0.2661902,-12.570718,-20.26713,3.1083548,3.1231174,2.5418814,0.6281718,11.365547,-0.4431428,0.6065906
-14.1718974,-16.2254214,1.623224,49.2460476,5.859362,0.4251364,-5.5668904,-0.8664256,0.0289294,0.703706,-28.1670408,-3.2195708,-3.3931472,1.6986258,0.243285,-12.9939346,-20.9975146,3.2553188,3.1377476,2.5987472,0.6292972,11.4534606,-0.570644,0.6455824
-14.1061608,-16.5582088,1.687438,49.2201634,5.7187532,0.5346312,-5.4865236,-0.768913,0.0439568,0.8795332,-29.0285014,-3.215665,-3.5378604,1.8266566,0.2209756,-13.4370112,-21.7256484,3.4081746,3.156085,2.6572018,0.6310846,11.520124,-0.6952324,0.6905984
-14.0445286,-16.89755,1.7541676,49.24287,5.5696708,0.65538,-5.4156896,-0.673916,0.0601758,1.0705864,-29.890293,-3.2034842,-3.6806538,1.9525028,0.2003212,-13.8994182,-22.447427,3.5675842,3.1788578,2.7163184,0.6336664,11.5636174,-0.8161136,0.7426978
-13.9849486,-17.2380828,1.8223536,49.3072164,5.4152262,0.7863898,-5.3527996,-0.5866644,0.0770568,1.2744824,-30.749569,-3.1823664,-3.8233148,2.0708684,0.182381,-14.3787724,-23.158415,3.733349,3.207059,2.7749716,0.6372412,11.5822196,-0.9323608,0.8022116
-13.9249052,-17.575107,1.8910692,49.402081,5.2580012,0.925807,-5.2957352,-0.5121232,0.0941364,1.4869844,-31.6037476,-3.1523778,-3.9674984,2.1769208,0.1678832,-14.8712342,-23.8543756,3.9045422,3.2416816,2.8323008,0.6418752,11.574739,-1.043312,0.868544
-13.861618,-17.9041872,1.9595862,49.5124364,5.0994522,1.0708512,-5.2424442,-0.4546616,0.1109512,1.7022668,-32.4510414,-3.1147762,-4.1150582,2.2662246,0.1576222,-15.3712428,-24.531403,4.0793102,3.2837848,2.8874454,0.6475684,11.5402488,-1.148239,0.94004
-13.7921742,-18.2214838,2.0271764,49.6206734,4.9404398,1.2179476,-5.1908082,-0.4179868,0.1270378,1.9140406,-33.2909208,-3.0717462,-4.2674506,2.3350064,0.1521276,-15.8721782,-25.186121,4.2549388,3.3339644,2.939611,0.654387,11.4783518,-1.2467446,1.0141178
-13.7140582,-18.5235544,2.0933102,49.7093814,4.7812288,1.3629918,-5.1389736,-0.4053426,0.1418666,2.1168774,-34.1232534,-3.0261344,-4.4259334,2.3800224,0.1518628,-16.3674204,-25.816014,4.4283828,3.3925514,2.9882018,0.6622648,11.3888494,-1.3386302,1.0877984
-13.6254826,-18.8076186,2.1573918,49.7634006,4.6216868,1.5022104,-5.085815,-0.4191784,0.1551066,2.3071362,-34.9473772,-2.9805888,-4.5911024,2.3988232,0.1570926,-16.850548,-26.4183016,4.5966632,3.4594796,3.0326882,0.6710032,11.2719402,-1.4235648,1.1582352
-13.5255206,-19.0713594,2.2192226,49.7718742,4.4601588,1.6324258,-5.0307366,-0.4610168,0.1664268,2.4827648,-35.7617034,-2.9370292,-4.7629576,2.3896876,0.1680156,-17.3160664,-26.9901372,4.757463,3.5343518,3.0722758,0.680536,11.1280876,-1.5012836,1.223376
-13.4142384,-19.313188,2.278604,49.7286456,4.2946588,1.7515196,-4.9738046,-0.5315198,0.1756948,2.643366,-36.5638488,-2.8964486,-4.941168,2.3518874,0.184698,-17.7593416,-27.5288066,4.9091934,3.6163074,3.1065674,0.6909294,10.9582184,-1.5717866,1.2818968
-13.291967,-19.5324424,2.3356684,49.6328542,4.122936,1.8581678,-4.9152176,-0.6303564,0.1831092,2.7898666,-37.3510992,-2.8593104,-5.125204,2.2852902,0.207206,-18.1766664,-28.0322576,5.0509276,3.7044858,3.1349672,0.7021834,10.7637228,-1.6357358,1.3332018
-13.1595008,-19.7297184,2.390813,49.488472,3.9434016,1.9517084,-4.8553728,-0.7558716,0.1889348,2.924385,-38.1201446,-2.8256146,-5.3144698,2.1910214,0.2354734,-18.565459,-28.4985704,5.182136,3.797563,3.157409,0.7144966,10.5467192,-1.6938594,1.3768938
-13.0180976,-19.9062738,2.4445674,49.3033106,3.755195,2.0322738,-4.7950646,-0.905616,0.1937012,3.0500326,-38.8664172,-2.794964,-5.508502,2.070736,0.2693678,-18.9241306,-28.92609,5.3024876,3.8944798,3.1738928,0.7279352,10.309657,-1.7468194,1.413039
-12.868949,-20.063896,2.4975936,49.0873662,3.5581176,2.1005922,-4.7351536,-1.076743,0.1978056,3.1705828,-39.5840914,-2.7665642,-5.7067048,1.9265524,0.3086244,-19.2524826,-29.3126318,5.4119824,3.9940446,3.184882,0.7426978,10.0552504,-1.7949468,1.442167
-12.7134452,-20.204571,2.5502226,48.8524886,3.3527652,2.158451,-4.6766328,-1.2662736,0.201579,3.2902062,-40.2665472,-2.7386278,-5.9085486,1.7608538,0.3527798,-19.5509784,-29.655945,5.5113486,4.0953968,3.1907076,0.758652,9.786677,-1.8383078,1.4657342
-12.5527116,-20.3298214,2.602984,48.6111234,3.1404618,2.2080348,-4.6202966,-1.4717584,0.2051538,3.4126762,-40.9072308,-2.708904,-6.1136362,1.5758248,0.4013706,-19.8206772,-29.9539774,5.6019764,4.197742,3.1917668,0.7756654,9.5073792,-1.8768362,1.4855942
-12.3875426,-20.4409712,2.6560102,48.3749218,2.922068,2.251131,-4.5670718,-1.6908804,0.2085962,3.5409056,-41.5001842,-2.6752744,-6.321438,1.3735838,0.4537348,-20.0621748,-30.2051402,5.685256,4.3001534,3.1885892,0.7936056,9.2204684,-1.9104658,1.503733
-12.2184678,-20.5392782,2.7094998,48.153549,2.6983782,2.2884016,-4.5176866,-1.9215874,0.21184,3.6762184,-42.0410382,-2.6365474,-6.5314244,1.1564478,0.5093428,-20.275405,-30.4085728,5.7617832,4.4019028,3.181572,0.8120754,8.928394,-1.9392628,1.5210774
-12.045421,-20.6261326,2.7639162,47.9540222,2.4707164,2.318655,-4.472472,-2.161761,0.2149514,3.8179526,-42.5279392,-2.5932526,-6.743132,0.9266676,0.5675326,-20.4589114,-30.5649372,5.8310946,4.5018648,3.1715096,0.8309424,8.6329434,-1.9633596,1.5372964
-11.868005,-20.703057,2.8193918,47.7810416,2.2410686,2.3396404,-4.4316928,-2.409349,0.2179304,3.964387,-42.9616154,-2.5468464,-6.9563622,0.686825,0.6278408,-20.6106418,-30.6763518,5.8919986,4.5991126,3.1591302,0.850008,8.3355068,-1.9837492,1.551066
-11.685624,-20.7717726,2.8765224,47.63752,2.0112884,2.3483788,-4.395349,-2.6620344,0.2209756,4.1131384,-43.3443838,-2.4994472,-7.1708502,0.4393694,0.6896716,-20.7284778,-30.7460604,5.9432374,4.6925208,3.145162,0.869206,8.037342,-2.0016894,1.560665
-11.4974174,-20.833802,2.935639,47.5250462,1.7828322,2.3418912,-4.3631096,-2.9179636,0.224418,4.2625518,-43.6791572,-2.4529086,-7.3863974,0.1869488,0.7527602,-20.8112278,-30.7777702,5.983818,4.7812288,3.1307304,0.8886026,7.7399054,-2.0185704,1.5647694
-11.3027232,-20.890403,2.9972712,47.443554,1.5574212,2.3177282,-4.3349746,-3.1754154,0.2285224,4.4109722,-43.9683188,-2.4082236,-7.6030038,-0.0679874,0.816908,-20.8586932,-30.7749898,6.0134756,4.8643098,3.1167622,0.9083302,7.4451168,-2.0353852,1.5627172
-11.1012104,-20.9422376,3.06175,47.3907926,1.3367104,2.2745658,-4.3110102,-3.433463,0.2335536,4.557208,-44.213325,-2.3657894,-7.820206,-0.3232546,0.881784,-20.8716022,-30.7404996,6.0323426,4.940837,3.1045152,0.9285874,7.1546974,-2.0526634,1.5545746
-10.8930776,-20.989372,3.1290092,47.3616646,1.1213618,2.212404,-4.2915474,-3.691643,0.239644,4.699869,-44.4143082,-2.3253412,-8.037342,-0.5768006,0.9473882,-20.8514774,-30.676087,6.0410148,5.009685,3.0950486,0.9494404,6.869905,-2.0702064,1.5410036
-10.6787882,-21.0310118,3.1989164,47.3483584,0.9105148,2.1320372,-4.277182,-3.950485,0.2465288,4.837565,-44.5712684,-2.2867466,-8.253485,-0.8271028,1.013191,-20.80004,-30.583076,6.039757,5.069596,3.0894878,0.970823,6.591534,-2.0872198,1.5224014
-10.4588718,-21.0653696,3.2708758,47.3408116,0.7021172,2.0349218,-4.2681126,-4.2112468,0.2536784,4.968972,-44.6847352,-2.2506014,-8.4675096,-1.0730358,1.0789276,-20.7196732,-30.4630554,6.0283044,5.1191798,3.0884286,0.9924704,6.3205112,-2.1029754,1.4986356
-10.2330636,-21.0901284,3.3441592,47.328035,0.4943816,1.922779,-4.2640082,-4.4760468,0.2604308,5.0929646,-44.7564298,-2.2181634,-8.678489,-1.3142686,1.1442008,-20.613025,-30.318607,6.005995,5.1571124,3.0924668,1.0139854,6.0580944,-2.116745,1.4689118
-10.0007016,-21.1023092,3.4180384,47.2998338,0.286315,1.7977272,-4.2638758,-4.7472682,0.2659254,5.2085498,-44.7891326,-2.190227,-8.8857612,-1.550735,1.208481,-20.4833392,-30.1529084,5.9724978,5.1822684,3.1018672,1.0349046,5.806071,-2.1279328,1.4328328
-9.760528,-21.0990654,3.4917852,47.247602,0.0779174,1.662613,-4.2660604,-5.0277576,0.269103,5.315198,-44.7860874,-2.1671894,-9.0888628,-1.7826998,1.2713048,-20.3341244,-29.9695344,5.9283424,5.1932576,3.1169608,1.0546322,5.5664932,-2.1363402,1.390531
-9.5110202,-21.0774842,3.5646714,47.1646534,-0.1302154,1.5206802,-4.2687084,-5.3200968,0.2690368,5.412181,-44.7507366,-2.1485872,-9.2877276,-2.0104278,1.3322088,-20.169154,-29.7718612,5.874588,5.1888884,3.1380786,1.0727048,5.3409498,-2.1420334,1.342867
-9.2508542,-21.0351824,3.6361012,47.0452286,-0.3371566,1.3755036,-4.2698338,-5.6267352,0.2648,5.4988368,-44.6861254,-2.1334274,-9.4822232,-2.2339852,1.3907958,-19.9919366,-29.5631326,5.8129558,5.167903,3.1654854,1.0885266,5.1303014,-2.1453434,1.2911648
-8.9785736,-20.9703064,3.705876,46.8850246,-0.5419794,1.2308566,-4.2674506,-5.9495264,0.2555982,5.575033,-44.5948356,-2.1199226,-9.672482,-2.4533058,1.4466024,-19.8061132,-29.3459304,5.7456966,5.1289112,3.1993798,1.1018328,4.9349452,-2.146535,1.2374766
-8.6931854,-20.882128,3.7738634,46.6819892,-0.7436908,1.0908436,-4.2594404,-6.2892648,0.240968,5.641564,-44.4789194,-2.1060868,-9.8589012,-2.66786,1.4992314,-19.6159868,-29.1225054,5.6754584,5.0709862,3.2400266,1.1122924,4.754484,-2.145873,1.1841194
-8.3942262,-20.7708458,3.8401958,46.4370492,-0.9412978,0.9594366,-4.2442144,-6.6457518,0.2208432,5.7006144,-44.3403628,-2.089272,-10.0420104,-2.8766548,1.5486166,-19.42639,-28.8948436,5.6053526,4.9932012,3.2876244,1.1199716,4.5883882,-2.143225,1.1340722
-8.0814312,-20.6373866,3.9052704,46.1551696,-1.1342046,0.840078,-4.2204486,-7.018193,0.1951576,5.755097,-44.1817476,-2.0669626,-10.2224716,-3.0785648,1.5944932,-19.242354,-28.664931,5.5387554,4.8950928,3.342107,1.1249366,4.4359958,-2.1386572,1.0902478
-7.7555286,-20.4833392,3.969352,45.8444268,-1.3218154,0.7357468,-4.1873486,-7.405463,0.164176,5.8084542,-44.0059866,-2.0368416,-10.4009468,-3.2723984,1.636795,-19.0691748,-28.4351508,5.478712,4.7763962,3.403342,1.1272536,4.2961814,-2.131971,1.0554928
-7.4178424,-20.3104248,4.0328378,45.5148832,-1.5036668,0.6482966,-4.1452454,-7.8065026,0.1282294,5.8641284,-43.8169856,-1.997585,-10.5779656,-3.4568316,1.6755882,-18.9118174,-28.2076876,5.4276718,4.6367804,3.470866,1.127386,4.1675548,-2.1226368,1.031727
-7.0702924,-20.1209604,4.0960588,45.176204,-1.6789644,0.5784556,-4.095132,-8.2201864,0.0879136,5.9246352,-43.619511,-1.9489942,-10.753859,-3.6308052,1.7111376,-18.7743862,-27.9851894,5.3868264,4.4760468,3.5440832,1.125731,4.0478652,-2.1100588,1.0196124
-6.7152618,-19.9173292,4.1594122,44.8360684,-1.845656,0.5261576,-4.038862,-8.6456538,0.043692,5.9906366,-43.4198518,-1.8919298,-10.9288256,-3.7931938,1.7437742,-18.6595292,-27.7707014,5.3565068,4.2935334,3.6223316,1.122752,3.9343322,-2.0937074,1.018818
-6.3550676,-19.7025764,4.2229642,44.4995738,-2.0003654,0.490542,-3.9786862,-9.0821766,-0.0038396,6.0614706,-43.2260844,-1.828113,-11.1031302,-3.9429382,1.7737628,-18.5683056,-27.5681956,5.3364482,4.0887768,3.7047506,1.1190448,3.8241092,-2.0741122,1.028086
-5.9915634,-19.4800782,4.2868472,44.169964,-2.1391868,0.4695566,-3.9166568,-9.5287618,-0.0541516,6.1352836,-43.0476754,-1.759927,-11.2773024,-4.079244,1.8014344,-18.5007154,-27.3828356,5.3256576,3.8613136,3.790612,1.115139,3.7145482,-2.0522662,1.0452318
-5.6258746,-19.2536742,4.350995,43.8504166,-2.2584792,0.4606858,-3.854495,-9.9843502,-0.1066482,6.2104206,-42.8938266,-1.6902846,-11.452269,-4.2012506,1.8272524,-18.4566924,-27.2193878,5.3226786,3.610879,3.8792538,1.1115642,3.6033322,-2.0294934,1.0676074
-5.2583322,-19.0279322,4.4154076,43.544374,-2.3552636,0.4615464,-3.793591,-10.4475516,-0.1606674,6.2858224,-42.7719524,-1.6220986,-11.6295526,-4.3080312,1.851614,-18.4361042,-27.0816256,5.3256576,3.3375392,3.9701464,1.1089824,3.488409,-2.0065882,1.0924986
-4.8886714,-18.808413,4.4798864,43.2555434,-2.4287456,0.4708144,-3.7351364,-10.9162476,-0.215481,6.3610256,-42.6864882,-1.5575536,-11.8108082,-4.398659,1.8750488,-18.439348,-26.971204,5.3331382,3.0414266,4.0628926,1.1081218,3.3678588,-1.9830872,1.117787
