St1_VL,St2_VL,St1_BF,St2_BF,St1_TA,St2_TA,St1_GAL,St2_GAL
0.042929,0.001765,-0.000517,-0.001867,0.004776,-0.007487,0.007058,0.024508
-0.015211,0.003407,-0.00175,-0.000984,-0.004203,-0.005215,-0.004459,0.00483
0.053025,0.00112,0.004651,-0.002953,-0.005225,-0.002245,0.003754,-0.024371
-0.028656,0.025129,-0.004027,-0.002564,-0.004707,0.00463,-0.006982,0.044592
-0.015344,-0.020083,-0.003765,-0.001008,-0.003509,0.010759,-0.00069,-0.025059
0.000323,-0.011534,0.001987,0.002673,-0.010406,0.017394,-0.004981,-0.014213
0.006401,-0.006749,0.003535,-0.002572,0.005126,-0.027437,0.010609,-0.013188
0.00928,0.003109,-0.002864,0.005138,-0.000789,-0.042668,0.024471,-0.018239
0.003286,0.009648,0.00218,-0.005505,0.001466,0.035576,-0.043458,0.031236
0.004504,0.023131,0.000156,-0.007589,-0.010829,-0.004011,-0.001006,-0.01722
-0.003061,-0.011054,0.005706,0.005756,-0.075036,-0.032514,0.002172,-0.000322
0.000242,-0.015749,0.004167,-0.01655,0.10232,-0.022655,0.006467,0.00177
0.001088,0.001976,0.001383,0.014393,-0.008083,0.015196,0.000549,-0.019749
0.015709,0.008375,-0.003417,-0.006608,-0.026265,0.006741,-0.002463,0.034646
0.00445,-0.006583,-0.000821,0.001541,-0.066792,0.016058,-0.006033,-0.015677
-0.030951,-0.003481,0.001128,-0.00227,-0.030712,0.015259,-0.003615,0.04293
-0.02335,0.002114,-0.003356,0.007845,-0.001785,-0.009088,-0.001368,0.015363
-0.001919,0.002011,-0.003381,-0.006383,0.004581,-0.010415,-0.004061,-0.03091
-0.004875,0.004029,-0.000471,0.00232,-0.003125,0.002469,0.000336,-0.003438
0.007693,-0.003996,-0.000529,0.003429,0.007926,0.011915,0.00716,0.030339
0.00511,0.004369,-0.00176,-0.008618,-0.000618,0.022427,-0.001592,0.018419
0.002673,-0.024221,0.000773,0.002704,-0.003642,-0.012729,0.004727,0.007107
0.004164,-0.014133,-0.000806,-0.008513,-0.111143,-0.031987,-0.013221,-0.008386
-2e-06,0.006921,0.002951,0.006468,0.128651,0.005015,-0.01702,-0.022178
0.022267,0.008477,0.003041,0.003363,0.053625,-0.003447,0.005,-0.01558
-0.002447,0.000667,0.001371,0.000278,-0.258738,0.030212,0.005588,-0.00063
-0.006137,0.006634,-0.012552,0.004314,0.070604,-0.009811,0.000867,-0.054803
-0.016821,0.0075,0.006236,-0.015294,0.001041,-0.028466,0.000432,0.030156
0.003992,-0.025345,-0.006615,-0.006011,-0.04519,0.006841,0.011493,-0.017041
-0.022245,-0.001996,0.001904,0.001741,-0.06666,0.001219,0.001281,-0.018475
0.002019,0.002314,0.002956,0.001192,-0.051503,-0.002074,-0.001906,0.008415
0.008998,0.006309,-0.00259,0.000406,-0.031825,0.011991,-0.002029,0.051835
0.00329,0.002701,-0.002371,0.00184,-0.008712,0.001664,0.004866,0.011233
0.008334,-0.002283,-0.004788,0.00056,0.001923,-0.022826,0.00451,-0.031908
0.006474,0.004889,-0.002621,0.001728,-0.001368,0.037803,0.000377,0.117103
0.002869,-0.003607,0.001843,0.001104,0.013309,-0.025154,-0.006127,0.020547
-0.010616,-0.000814,0.003711,0.000644,0.017863,-0.009289,-0.00298,-0.011112
-0.019371,-0.003511,0.004058,-0.009941,0.01925,-0.000759,0.003261,0.000177
-0.000674,0.005921,-0.006189,0.022855,0.002075,0.002943,0.001252,0.045303
0.02232,-0.003788,0.000494,0.000921,-0.002052,0.02243,-0.002582,0.016676
0.052376,-0.010838,0.002426,-0.004137,0.005193,0.016172,0.0012,-0.008718
-0.05897,0.006725,-0.001942,-0.011227,0.004614,0.015883,0.000377,0.010599
-0.017276,-7e-05,-0.003629,0.005381,-0.012317,-0.029009,-0.004911,-0.011201
0.006094,-0.003457,-0.003163,0.005548,0.069527,0.000983,0.007693,0.018678
0.010673,0.001843,0.002044,-0.012555,-0.081424,0.030686,-0.005784,-0.03355
0.009445,0.003459,0.00285,0.007341,-0.011784,0.016142,-0.008297,-0.023822
-0.003609,0.013904,0.004291,0.001538,-0.001737,0.005786,0.003649,0.005766
0.020414,-0.003822,-0.004028,0.000969,-0.004438,-0.005826,-0.00254,-0.026839
-0.002178,-0.021778,0.000416,0.002477,0.001963,0.006517,-0.011531,0.037378
-0.015164,0.025174,-0.000143,-0.003826,0.001807,-0.012839,0.002944,-0.024391
-0.010117,-0.019065,0.000422,0.003523,-0.001767,-0.010485,0.001396,0.026707
-0.000811,-0.014145,0.001781,0.00031,-0.003526,0.00572,-0.000607,-0.022225
0.00569,0.000483,-0.002579,0.001766,-0.000379,-0.001133,-0.000358,0.053276
0.008731,-0.000577,0.004219,-0.000989,-0.006347,-0.012363,-0.001369,-0.001562
0.01473,0.003389,-0.000449,0.003676,0.001562,0.013424,-0.004457,0.023032
-0.004412,0.005509,0.001153,0.000433,-0.004475,-0.026816,-0.00858,-0.014972
-0.014998,0.02421,-0.001109,-0.001595,-0.010743,-0.004408,0.002108,0.054218
0.001851,0.04167,0.001629,0.001871,-0.010825,-0.006342,-0.006668,0.044363
-0.01569,-0.057721,0.002126,0.003056,0.010179,0.008883,0.005039,-0.053171
0.006039,0.003067,0.000998,0.000159,-0.001317,0.015205,-0.006696,0.015583
0.001399,0.010354,0.000344,-0.005383,0.006717,0.005648,0.009166,0.035543
0.004338,0.008155,-0.006017,0.001087,0.002025,-0.008113,-0.007884,-0.061401
0.002426,0.004639,-0.001157,0.002475,-0.00816,0.000843,-0.004053,0.061229
0.004535,-0.000325,-0.000395,0.001954,0.005963,0.001624,0.005082,0.012903
0.079479,-0.002851,0.001455,-0.004702,0.002483,0.006554,0.001635,0.002067
-0.049721,-0.000797,0.003182,-0.00838,0.007713,-0.002763,-0.00036,-0.001074
-0.03099,-0.001854,0.002901,0.004306,-0.02207,-0.001868,-0.01029,0.016008
0.040378,-0.00043,-0.003822,0.002457,-0.058061,0.002751,-0.010332,0.015203
0.014786,3.5e-05,-0.000455,0.000791,0.146393,0.02757,0.011007,0.016603
-0.038805,-0.000889,0.001661,0.000704,0.011599,0.002132,0.003179,0.007371
-0.012907,-0.002483,-0.00525,-0.003724,-0.00229,0.004416,0.001622,-0.050944
-0.006649,-0.00253,-0.001369,-0.010536,-0.00924,-0.005449,-0.001195,-0.006436
0.007164,0.001074,0.000519,0.020362,-0.000451,0.005105,0.002127,-0.015043
0.012387,0.000723,0.000167,0.006697,-0.001622,0.008159,-0.006684,0.009939
0.005415,-0.002611,0.001944,-0.000548,-0.005843,0.00461,0.000219,0.008811
0.009612,0.01689,0.003431,0.0082,-0.072045,-0.007401,-0.005588,-0.030366
0.005169,-0.011631,-0.003702,-0.005941,0.061637,-0.000834,0.016785,-0.050432
-0.01338,-0.018613,-0.002652,-0.003321,0.10574,0.003528,0.0081,0.002879
-0.004822,0.000607,0.000866,0.010531,0.038969,-0.005059,-0.004274,0.003444
-0.003019,0.009847,-0.000966,-0.006356,0.00613,0.003328,0.019766,-0.023879
0.002292,-0.005483,-0.003336,-0.003675,-0.016302,0.015985,-0.029284,0.02895
-0.002694,-0.008532,-0.001945,0.019535,-0.012188,-0.001118,-0.013414,0.004443
-0.004613,-0.006944,-0.000965,0.001487,-0.006529,0.005778,0.004264,-0.011471
0.023466,0.004849,0.004703,-0.001707,-0.005209,-0.008331,0.002787,0.039453
-0.015289,0.004609,0.002191,-0.00211,0.00165,-0.00462,0.00302,-0.034997
-0.000496,0.000546,6.3e-05,-0.016812,0.001798,-0.011982,-0.003021,0.054868
0.002555,0.000482,0.00455,0.003646,0.028382,0.004883,0.009706,-0.042388
-0.001769,-0.001344,-0.003572,-0.0097,0.005415,0.000833,-0.003155,0.019845
-0.011917,0.00114,-0.001042,-0.003479,0.003399,0.001856,0.001139,0.025466
0.005477,-0.000248,0.00181,0.017733,-0.003556,-0.000505,-0.005224,-0.057775
0.011,-0.006631,-0.00388,0.003858,0.012802,-0.003038,0.000828,0.068058
-0.000528,0.003279,-0.002502,-0.015023,-0.099428,-0.000404,-0.008591,-0.009202
0.002403,0.001982,-0.005005,-0.001742,0.220463,0.00367,0.021525,0.028094
0.007572,-0.011665,0.00169,-0.01048,0.009397,0.004251,-0.00138,-0.021588
-0.014879,0.022261,-0.007037,-0.002692,0.009141,-0.003331,0.00847,-0.008136
0.001259,0.005941,0.002297,0.003789,-0.008491,0.002613,0.018178,-0.042321
0.013923,-0.042921,0.003049,0.006528,-0.000575,-0.006952,-0.013652,0.024147
-0.013582,-0.000324,0.002423,-0.002977,0.000582,-0.003189,-0.038978,-0.039897
-0.00403,0.009991,0.00363,-0.013423,0.006984,0.002009,0.006431,0.080079
0.005506,0.006466,-0.00329,0.01927,-0.072729,-0.01184,-0.001231,-0.11319
0.000513,0.004759,-0.006881,-0.025187,0.077898,0.0061,0.007966,0.017394
0.004723,0.004094,-0.005525,-0.014422,0.125468,0.008015,0.016562,0.011677
-0.006103,-0.000481,0.001365,0.010031,-0.061177,0.0109,-0.005834,0.007532
0.005981,-0.002904,0.000346,-0.009073,-0.015746,0.011693,-0.005104,-0.011776
0.00145,-0.008475,0.001084,0.001672,-0.223846,-0.030033,-0.016654,-0.019641
0.02073,0.006032,0.009194,-0.007091,0.058295,-0.004737,0.001879,0.013422
-0.018916,0.001601,7.4e-05,0.001096,-0.004588,0.000265,-0.001287,-0.054617
-0.002289,-6e-06,-0.0031,0.00188,-0.017889,-0.000751,0.002683,-0.038408
-0.001573,-0.004401,-0.00303,-0.0072,-0.163241,0.008346,-0.032223,0.008641
-0.005612,0.002631,0.000156,0.010891,0.036499,0.000715,0.018403,-0.010311
-0.010513,0.01503,0.001947,0.026406,0.143833,0.005855,0.014275,-0.002068
-0.002052,0.007028,-0.005775,-0.05259,-0.111682,-0.007806,-0.022276,0.041863
0.005926,-0.009836,-0.001548,0.003742,-0.01069,-0.001764,0.041668,-0.10199
0.004725,0.003226,0.001981,0.000256,-0.019505,0.011744,-0.018281,-0.021393
0.002824,-0.005272,0.001036,0.003765,0.010582,-0.002107,-0.030512,-0.031482
0.007489,-0.032809,-0.00137,0.001643,0.019113,-0.001789,0.002753,0.017471
0.006191,0.00177,0.001304,-0.008041,-0.146174,-0.004665,-0.014267,-0.006218
-0.01214,-0.000233,0.00157,0.021343,0.234243,0.005674,0.020387,-0.014576
0.003188,0.004233,-0.00517,-0.002543,0.05068,0.001975,-0.004863,0.019273
-0.017591,0.005476,-0.000443,0.002692,-0.094519,-0.005815,-0.00609,-0.03244
-0.015076,0.002907,0.0006,0.000833,0.070425,0.013805,0.020545,-0.001246
0.000504,-0.010241,0.001552,-0.000596,-0.25256,0.007278,0.005063,0.032501
0.011029,-0.008405,-0.00253,-0.008332,0.026674,0.009582,0.001039,-0.019479
0.005978,-0.001902,-0.00173,0.004776,0.372521,-0.02509,0.030982,0.042996
0.004777,0.003031,0.00017,0.007127,-0.14091,-0.005017,-0.011756,-0.037589
0.004598,0.006445,-0.001166,-0.003832,-0.050329,0.00248,-0.006026,-0.01913
0.001362,0.011036,-0.00491,0.000528,0.001856,0.004804,0.014556,-0.018462
-0.001307,-0.015469,0.002079,-0.004018,0.236137,0.009322,0.014064,-0.030549
-0.000346,-0.030741,-0.000645,0.005026,-0.129095,0.004874,-0.020035,-0.002729
0.005354,0.000524,-0.000272,-0.01659,0.070088,-0.002229,0.011942,0.00909
-0.008442,0.074355,0.004122,0.006066,0.073796,0.000361,-0.019105,-0.010095
-0.000522,-0.010127,-0.001619,0.00782,-0.054069,-0.000134,0.014759,0.015674
0.004121,0.00964,-0.005901,0.000472,0.098898,-0.001218,0.000462,-0.016013
0.000352,-0.004657,-0.005605,0.001178,-0.20348,-0.008496,-0.010178,0.033748
-0.020482,-0.002393,-0.005542,-0.002322,0.457996,0.011574,0.035156,0.028575
-0.000469,0.002561,-0.000838,-0.006092,-0.228412,0.004047,0.008285,-0.058658
0.015103,-0.0009,0.007747,0.000172,-0.09408,0.003237,-0.015108,0.053407
0.00844,0.005141,-0.002742,-0.003387,0.019621,0.009403,0.015503,-0.007774
-0.007307,0.004714,-0.003256,0.011472,-0.173212,0.009475,-0.01431,0.053667
-0.024828,-0.004624,0.001824,0.001693,0.216057,-0.001554,0.012111,-0.064675
0.003964,0.001613,0.00252,-0.004949,-0.022316,0.005858,-0.007221,-0.062219
0.004334,0.006583,-0.001502,-0.005674,0.033433,0.001176,0.004763,0.052543
0.005956,-0.020417,0.003128,0.007854,0.078685,0.00659,0.007517,-0.001996
0.000329,0.007598,0.002766,0.004303,0.019899,0.000187,-0.026837,0.016189
0.001046,0.004719,-0.007907,-0.001499,-0.194594,0.002019,-0.021537,-0.03087
-0.001422,-0.002509,-0.005808,0.001464,0.293941,-0.008768,0.029016,0.025747
0.008491,0.004252,-0.000565,-0.001213,-0.369939,0.003892,-0.013403,-0.11385
-0.000385,0.003885,-0.002355,0.001875,0.07431,-0.001831,0.020961,0.012617
-0.011454,0.009874,0.000829,-0.000585,-0.124811,-0.001346,-0.008845,-0.00517
0.001007,-0.010046,0.002618,-0.004689,-0.011103,0.003586,-0.007748,-0.02955
-0.001562,-0.016247,0.005204,0.003109,-0.040619,-0.00253,-0.014019,0.008619
0.004012,-0.002205,0.001527,0.001144,-0.00969,-0.019936,0.03228,-0.000265
0.020761,0.004027,0.000582,-0.002172,-0.007386,0.011077,-0.033674,0.019106
-0.009417,0.00594,-0.00355,0.003169,-0.069052,0.011141,0.009217,-0.001444
-0.00855,0.001724,0.000931,-0.020767,0.091172,0.003771,0.000932,-0.002066
0.001206,0.003354,-0.000802,0.002177,-0.116621,0.005268,-0.009591,0.045422
0.001488,0.002617,-0.002676,0.006487,0.099959,-0.016175,0.004864,0.023908
0.005437,0.024646,0.002063,-0.002966,-0.010886,-0.003854,0.01009,0.043824
-0.001283,-0.010607,0.006291,0.001801,-0.025333,0.007688,-0.005141,-0.013681
0.001599,-0.014728,0.002946,-0.002616,-0.01657,-0.002519,-0.000612,0.012525
-0.00314,0.001988,-0.008124,-0,0.060261,-0.000133,-0.0042,0.031374
-0.000968,-0.00862,0.001103,-0.0012,0.040522,0.000411,0.01645,-0.077999
0.001362,0.008015,0.007061,0.001539,0.028715,0.003895,-0.036663,-0.007048
0.021126,-0.003249,0.001707,-0.001002,-0.02448,0.006214,-0.001582,0.019741
0.005627,-0.005383,-0.001463,-0.000484,-0.005177,0.004279,0.006734,-0.011951
-0.012844,-0.00766,-0.000411,0.002365,-0.010917,-0.006449,0.026631,-9.8e-05
-0.010547,0.009989,-0.001888,0.006014,-0.006904,-0.008107,0.007328,0.025266
-0.021708,0.027893,0.00136,-0.006619,0.007942,-0.008254,-0.014306,-0.067458
0.000352,-0.014755,0.00314,0.000816,-0.002359,0.017011,-0.01864,0.02095
0.011121,-0.028046,0.00015,0.001295,0.004918,0.00107,0.022623,0.00677
0.003588,0.000107,-0.002209,-0.002527,0.002871,0.007031,0.00733,0.012535
0.000594,0.010533,-0.000459,-0.000257,0.003446,-0.002411,0.004216,-0.001817
0.002357,0.008276,-0.002605,0.001404,0.006585,0.001415,0.021631,-0.004061
0.004159,0.015,-0.000426,-0.0001,-0.014325,-0.00255,0.022103,0.001093
0.015525,-0.002418,-0.003741,0.003988,-0.13336,0.000382,-0.009153,-0.056457
-0.01294,-0.008683,-0.004029,-0.003543,0.008948,0.002789,-0.002939,-0.00939
-0.005485,-0.013365,-0.002449,-0.017759,-0.013797,-0.007258,-0.006839,-0.009177
-0.001033,0.000716,0.000383,0.01037,0.00463,-0.002365,-0.019282,-0.001348
0.001217,0.001928,0.004312,-0.002721,0.002724,0.005169,0.004569,-0.002275
0.004283,-0.004062,0.005639,0.008698,0.001347,0.007879,0.03334,0.021852
0.001137,-0.003815,0.001674,0.003427,0.005211,-0.002574,-0.014848,-0.033511
-0.002127,4.6e-05,0.000173,-0.00042,-0.001835,0.009552,-0.005479,-0.071767
0.002762,0.000191,-0.002848,-0.003225,0.004314,0.010698,0.001885,0.046721
0.001687,-0.000977,0.00195,-0.004029,-0.006883,0.001009,0.040425,-0.012142
-0.001792,0.004997,-0.000465,0.005413,-0.007732,-0.004225,-0.022953,-0.017494
0.000142,0.002037,-0.003823,0.00166,-0.007318,0.001459,-0.01406,0.003976
0.008196,0.002867,0.000935,-0.005807,0.00535,-0.001004,-0.004223,0.00259
-0.015433,-0.003923,-0.000715,0.001589,0.002009,-0.001204,0.004854,0.005839
-0.015643,0.001101,0.001002,0.010009,0.010632,-0.004216,0.001449,0.003003
-0.00203,0.001035,0.001935,-7.2e-05,0.001941,0.00738,0.01635,-0.012809
0.010597,-0.007104,-0.002807,-0.012267,-0.002112,-0.002177,0.005471,0.023065
0.002528,0.014435,3.6e-05,-0.003397,-0.007049,0.002495,0.007354,-0.018952
-0.010982,-0.006546,0.000767,-0.000828,-0.007065,0.005144,0.013357,0.006566
0.016543,-0.026864,-0.002682,-0.005635,0.006637,-0.001607,-0.021209,0.015737
0.023024,0.002585,-0.001527,-0.00504,0.00766,-0.000548,0.014893,0.027821
-0.008221,0.008,-0.002494,0.007269,0.004603,-0.005549,-0.015448,-0.042021
-0.034578,0.012866,0.003746,0.004454,-0.000452,-0.00614,-0.002006,-0.02026
0.000768,0.007359,-0.001789,-0.000611,-0.003166,0.000474,0.00011,0.013856
0.008908,-0.014311,-0.000784,-0.001177,-0.003818,0.00868,-0.00129,-0.003586
-0.005562,0.002426,-0.001333,0.002386,-0.002423,0.002212,-0.034333,0.00522
-0.001264,0.003928,0.00458,0.002108,0.001162,0.001242,-0.002277,-0.008403
-0.003017,0.000181,0.00076,-0.00372,0.000402,-0.001488,0.00478,-0.001986
-0.003493,-0.003285,-0.001398,-0.005263,0.003597,-0.004137,0.013102,0.01974
0.013144,0.001456,-0.000624,-0.015593,0.004841,0.00075,0.00806,-0.022085
-0.009332,-0.005785,-0.00501,0.003581,0.003481,-0.002956,0.016934,0.038352
-0.011832,0.00951,0.001653,0.001254,-0.004189,0.00253,0.013493,-0.01409
-0.003677,-0.007928,-0.001945,0.003157,-0.008717,0.006705,-0.052134,0.046754
0.000147,0.00244,-0.000147,-0.005788,0.004327,9.1e-05,-0.014185,0.011461
0.003825,0.00037,8.4e-05,0.00358,-0.001079,0.005225,0.005025,-0.003745
0.001678,-0.002055,-0.000441,0.005008,0.004581,-0.003963,0.009502,-0.0165
-0.007577,-0.013704,0.000177,0.004758,-0.003853,0.003834,0.006118,0.002028
0.004092,0.008685,-0.003807,-0.010041,3.4e-05,-0.00229,0.005076,-0.001369
0.005086,0.004639,0.006717,-0.002467,-0.022669,0.000429,0.001266,-0.005678
-0.00026,0.003689,0.002416,0.0043,0.000468,0.000839,0.000241,0.011814
-0.004107,-0.000448,0.000304,-0.008875,-0.000744,0.001687,-0.001697,-0.01178
0.001868,0.035007,-0.002074,0.005313,0.000163,-0.00116,0.021817,0.016833
0.014912,-0.02803,-0.005005,-0.006963,-0.001827,-0.00632,-0.014475,-0.034258
-0.009425,-0.002453,-0.00235,0.007419,0.000518,-0.00493,-0.046188,0.007811
-0.018827,0.012774,-0.002707,7.5e-05,0.004119,-0.004239,0.002788,0.002355
-0.001794,0.001939,-0.002699,-0.001843,0.009038,-0.001302,0.001986,-0.039793
0.003466,0.005483,0.000988,-0.012207,0.001431,0.007618,0.010019,-0.025426
0.005383,-0.000954,-0.001684,0.003215,0.002764,0.008192,0.003638,0.010817
0.006,0.002851,0.002312,0.007305,-0.006424,-0.000566,0.000693,0.025996
-0.012325,-0.001486,0.002554,-0.000617,-0.012066,-0.006175,-0.01617,-0.065033
0.014875,-0.003628,-0.007441,0.009303,0.012302,0.00181,-0.001564,-0.001904
0.005431,-0.000134,0.003462,-0.008647,0.00229,-0.003906,0.000461,0.001356
-0.009594,0.0025,0.000305,-0.002394,0.000468,-0.004534,-0.007514,0.003337
-0.004571,0.000457,0.001294,0.00264,0.002681,-0.002223,0.03259,-0.027087
-0.007028,0.002647,-0.002193,-0.000275,-0.004626,0.00759,0.028589,0.009908
-0.001028,-0.006721,0.003449,0.002995,0.000617,0.001104,-0.040495,0.000135
-0.002364,-0.002694,0.001197,0.003266,0.000614,0.001368,-0.000378,-0
-0.001121,-7.9e-05,-0.002387,-0.008577,0.000923,-0.002659,-0.002273,-0.002315
0.002193,-0.005643,0.00215,0.002233,0.000545,-0.001782,0.002331,-0.003477
0.006066,0.000518,0.002108,0.002916,0.002502,-0.000618,-0.003417,0.00194
-0.001875,0.000835,0.003594,-0.005093,-8.8e-05,-0.001862,-0.0063,-0.001469
0.000495,0.001305,-0.002588,-0.004596,-0.002165,0.000992,0.017602,0.016367
-0.004311,-0.000493,0.000262,-0.008976,-0.003017,0.001108,-0.007711,-0.018305
-0.000635,-0.002784,-0.002406,0.01141,0.005784,0.000942,-0.004303,0.020756
0.005129,0.001201,-0.005531,0.006048,0.008609,-0.001383,0.009639,-0.041019
-0.000357,0.002167,-0.000137,0.001287,-0.004797,0.000611,0.006083,-0.009682
0.003418,-0.001498,-0.003875,-0.004174,0.003867,0.000555,0.000126,-0.063099
0.000818,0.000608,0.004085,-0.002784,-0.00236,0.010531,-4.5e-05,0.008066
-0.002538,0.00081,0.004082,0.004629,-0.005902,0.001729,-0.000155,0.008341
-0.000397,0.006768,-0.001336,0.006005,0.009385,0.00135,0.005437,0.003584
-0.001184,-0.012912,0.000949,0.006211,0.001395,-0.000309,-0.002317,-0.00106
0.024819,-0.008906,-0.001142,-0.002785,0.003121,-0.001421,0.003007,-0.001471
-0.004259,-0.000547,0.003948,0.003821,0.002516,0.002041,-0.003156,0.000798
-0.015988,0.003175,0.001677,-0.007484,0.008274,0.00142,0.011029,0.000529
-0.006096,-0.00165,2.3e-05,0.00096,-0.003038,-0.002138,-0.004067,0.002107
-0.00554,0.005261,-0.000788,-0.005496,0.002648,0.002667,-0.010048,-0.002428
0.007441,-0.000845,-0.006032,0.010265,0.000992,-0.002532,0.000179,-0.000712
-0.000392,-0.003328,-0.003779,-0.003452,-0.005458,-0.002994,0.000724,-0.002635
0.002179,0.003087,-0.004378,-0.008933,-9.4e-05,-0.000581,0.003005,-0.001982
0.000887,-0.005017,0.002494,0.004399,-0.003915,-0.000156,0.000238,0.00178
-0.012925,0.011834,-0.001359,0.002559,-0.002234,0.005585,7.1e-05,0.002249
0.025041,-0.014168,-0.002867,-0.002701,-0.001895,-0.000773,0.002614,-0.002212
0.003767,-0.019059,-0.003972,-0.002724,0.000456,0.001286,0.01177,-0.000216
-0.00124,-0.003041,0.003814,-0.006171,-0.000682,-0.00146,-0.016971,-0.002168
-0.010044,0.002695,-0.002824,0.005711,-0.003395,0.001265,-0.010726,0.001074
-0.003195,0.007281,0.005128,-0.000111,-0.000586,1.1e-05,0.001386,0.000643
0.00135,0.001657,-0.008144,0.005478,-0.00076,-0.003003,0.003759,-0.000703
-0.001777,0.004103,0.000606,-0.010831,0.002047,0.00218,0.005534,0.000135
-0.000181,0.001714,-0.001989,0.011591,0.002249,0.001898,0.009205,-0.000852
-0.000413,-0.002603,-0.002952,-0.005332,-0.004505,-0.001501,-0.000696,-0.006305
0.003551,-0.001982,0.002552,-0.006659,-0.004101,-0.001735,-0.007157,-0.00147
-0.005744,0.000166,0.006389,-0.002988,-0.001641,-0.001476,-0.002118,-0.000686
0.004321,0.002111,-0.001424,-0.000732,0.000387,0.001908,-0.003325,0.002774
-0.000843,0.004122,-0.003296,-0.00918,0.00229,-0.001123,0.007597,0.003129
-0.001491,0.009923,0.001344,0.007444,0.006229,0.000323,0.004685,-0.000933
-0.000455,0.004444,0.005352,0.01181,-0.002426,-0.004005,-0.010363,-0.000291
0.000233,-0.012571,-0.00364,-0.009049,-0.004488,-0.001561,-0.000113,-0.003211
-0.006919,-0.007063,-0.002272,0.008188,0.002138,-0.001255,0.027295,0.004232
0.000401,0.003651,-1.9e-05,-0.002176,-0.002026,0.003676,-0.009996,0.005773
-0.002806,0.00215,-0.001652,-0.00215,-0.002606,-0.001338,-0.019775,0.004083
0.001973,0.005711,-0.000546,-0.002202,0.004317,-0.001694,0.010499,0.01055
0.002785,0.004846,-0.000574,-0.000328,0.001644,-0.001333,0.005711,-0.000519
0.002364,-0.000369,0.002658,-0.005864,0.002306,0.004144,0.022378,-0.003197
0.012141,-0.001298,-0.003549,0.005552,-0.003247,0.000879,-0.021921,0.002095
0.007359,-0.000303,0.001683,0.003625,-0.007462,-0.00139,-0.01933,0.005045
-0.019261,-0.002405,0.002007,0.006819,-0.006091,-0.003889,-0.034541,-0.001811
-0.025204,-0.001667,0.000735,0.003213,0.015525,-0.002625,0.031648,0.00801
0.002293,-0.002556,-0.006363,-0.00712,-0.000694,-0.002265,0.017594,0.023441
0.007369,0.000886,0.00181,0.011257,-0.003246,0.002451,0.005953,0.008814
0.007657,0.002671,-0.001857,0.006264,-0.00138,-0.00011,-0.002652,-7.7e-05
0.012728,0.001871,0.004858,0.001883,-0.001307,-0.001346,-0.001314,0.001477
0.003167,-0.003972,-0.005698,-0.002873,-0.000428,0.000734,-0.005189,0.001749
4.6e-05,-0.005297,0.000712,-0.009121,0.002122,0.00146,-0.001802,-0.000485
-0.005923,-0.000914,0.002182,0.008998,0.001544,-0.002475,-0.007775,-0.001643
-0.003155,0.002553,0.007485,-0.007648,-0.000386,0.000706,-0.003899,-0.001365
0.001759,2.2e-05,-0.005707,-0.01155,-0.002331,0.000102,-0.004929,0.004837
-6.9e-05,-0.000804,-0.000122,-0.001147,-0.000158,-0.001858,-0.001436,0.002067
0.000933,0.001092,-0.001658,-0.010863,0.003423,0.00321,0.00586,-0.00152
-0.002677,0.000724,-0.005287,0.002276,-0.003688,0.000299,0.009178,-0.001479
-0.002771,-0.002345,-0.001164,-0.003445,0.001344,0.004254,0.00567,0.002896
-0.001173,-0.0055,-0.00026,-0.007999,0.001061,0.001346,-0.010255,-0.001443
-0.003084,0.001529,-0.00942,-0.017578,-0.001575,-0.002105,-0.006245,-0.001218
0.006698,0.002378,-0.001465,0.007149,-0.005774,-0.003998,-0.010791,-0.001039
0.003136,0.004146,0.001621,0.014724,-0.002615,0.001024,0.016712,0.001881
0.001236,-0.000415,0.003593,0.007867,-0.000691,-0.000445,0.001658,-0.000437
-0.000348,-0.003837,0.000495,-0.020676,0.001884,0.000177,0.023191,0.002072
-0.001856,0.002909,0.002884,0.021697,-0.000171,-0.000871,-0.027217,0.000936
0.004189,-0.000751,0.001981,0.017351,0.003203,0.001857,-0.005869,0.001066
-0.002276,-0.00126,-0.004706,-0.005156,0.001363,0.00078,0.008098,0.004057
0.001581,0.006579,-0.00562,0.009236,4.8e-05,0.005689,-0.00062,0.00018
0.001514,-0.002205,-0.002081,0.003716,-0.002336,-0.003294,-0.002843,-0.004286
-0.003724,-0.00296,0.000252,-0.000733,-0.000516,-0.001078,0.000335,6e-05
0.003473,-0.001504,0.001116,-0.010155,0.001298,0.000694,0.002819,-0.001584
0.0072,0.001789,-0.000298,0.008077,-0.000333,0.002553,-0.001795,0.003011
-0.01048,-0.00497,0.003823,0.006274,-0.002478,-0.000946,0.000595,0.003561
-0.006992,-0.001008,-0.000736,-0.022531,0.000444,-0.001227,-0.002367,0.000253
-0.000533,0.003097,-0.003129,0.038173,-0.00239,-0.001526,0.004796,-0.00073
0.003064,0.001727,-0.000771,0.02061,0.000308,5.8e-05,-0.012822,-0.004103
0.002726,0.000744,-0.004621,0.006645,0.002239,0.001426,0.001393,-5e-06
0.004069,-0.00198,-0.004523,0.034528,0.003499,-0.001594,0.002298,0.003877
-0.000868,0.000534,0.007271,-0.060782,-0.000558,0.003956,0.00075,-0.001411
-0.005542,-0.003499,-0.001591,0.030234,-0.001198,-0.001624,-0.001001,0.001541
