St1_VL,St2_VL,St1_BF,St2_BF,St1_TA,St2_TA,St1_GAL,St2_GAL
24.3640447393809,26.4453133949558,3.35486452542135,2.9249194667578,16.2545624658734,11.7105668510022,1.78802325131732,1.40682162945079
24.1521693085079,27.9773357412678,3.36391600034059,2.92362639891219,16.3093439871055,11.5263669761167,1.80036153712284,1.39705381985475
24.088606679246,27.8904124875763,3.3677952038774,2.89129970277207,16.3270463127439,11.3553242351515,1.81141458482362,1.37777524828361
23.0129314148142,27.4601423818036,3.29538340452354,2.85509380309514,16.2495388329219,11.6737268760251,1.81449915627501,1.39139877219388
22.442497562464,27.4677481665016,3.30314181159717,2.9824609858872,16.244036758737,11.3462338517156,1.81475620389595,1.3633805815105
20.0667763850093,27.4927386019379,3.32900316850926,3.05810545485508,16.2435583175036,11.3696774721556,1.8150132515169,1.37700410542077
19.6310735758808,27.6329023485154,3.35486452542135,4.14428244516301,16.244993641204,11.0950522041444,1.8155273467588,1.31582677163504
19.3637845707796,27.6752774346899,3.45637035130132,4.2238061176677,16.2488211710717,10.481929763454,1.81835487058923,1.23717019962482
18.8677787544027,27.3775652907967,3.87726393504565,4.46690287264138,16.2562370101905,10.5623078906768,1.81758372772639,1.13203772265691
18.7482592805769,25.8156630760283,6.06319512804037,4.54319387553206,16.2457113030542,16.8774929518499,1.81269982292837,1.66566858374586
18.6912158953419,25.7167878749542,6.10521983302252,4.65892344771368,16.1325599513388,17.5372634128036,1.81218572768647,1.70114115543675
18.987841498564,25.6325809729406,6.24745729603903,4.66021651555928,15.8108082218309,17.5171688809979,1.7911078227687,1.70705325071856
18.9394904386981,24.2124723157564,6.42072838735006,4.76236887536205,15.9787410947785,18.4513253893459,1.82709448970148,1.78108296555171
19.1845053600409,25.036070144483,6.45564121918139,5.079817031458,20.9207998158958,22.0109281663548,2.12655496810641,2.05406753899895
19.1986303887658,26.3654526556267,6.52029461146162,5.20459807855885,28.112489216784,21.86476436953,2.94165297413389,2.05895144379697
19.2361160419203,26.0248221552233,6.5422767648369,5.26407919945667,28.6177231593272,21.9011259032736,2.95450535518132,2.06512058669973
19.2659959103767,25.2772821734768,6.57201732528581,5.28088908144953,28.7428355418793,21.9865276634479,2.95681878376985,2.06949039625585
19.658780362995,23.5198026379025,6.56102624859817,5.21882182486051,28.8342178174719,22.1480015797436,2.96016040284218,2.07617363440051
20.3145076580299,23.3019512333383,6.57266385920861,5.17097831457313,28.9366042414342,23.5546188061423,2.97198459340581,2.11807239661511
20.4633637299766,23.2568597954859,6.56425891821218,5.18778819656599,28.9880366740321,24.8122015883153,2.98792154590461,2.22346192120397
20.3069018733319,23.1808019485058,6.55973318075256,5.29252669205997,28.863881173947,25.0375474092792,2.9740409743734,2.24942373091976
20.1281659329289,23.0911623431365,6.55650051113855,5.30998310797564,27.8292520065704,25.1320395528893,2.83754868764978,2.25225125475019
19.9841992940024,23.0802969364251,6.56167278252097,5.41278200170121,27.762031013268,25.1227099488367,2.82983725902133,2.2591915405158
19.9820262126601,23.3991966234056,6.5687846556718,5.42959188369407,27.7658585431358,25.9772059918122,2.82958021140038,2.29903392176281
19.9374780451432,23.2889127452846,6.54486290052811,5.57312241455619,27.7613133514178,26.103514477448,2.82932316377943,2.3170272552292
19.3665009224574,23.3160762620632,6.51900154361602,6.37094527529428,27.7091632569697,27.0307335879108,2.83163659236796,2.36869382703983
19.1540822212489,23.3660571329358,6.46598576194622,6.90562882945182,27.6632328985567,27.3649247894888,2.82392516373951,2.4152194464315
18.2278062990993,23.5507690470301,6.44788281210776,9.53378922564334,27.5711329611139,30.5951207772543,2.81492849700632,2.59258230488592
18.3956768327909,23.6838702792452,6.46275309233221,9.94369173270002,27.3969803521312,30.8580242350454,2.78536802059725,2.58127220956419
20.6355804263528,23.6431250040773,6.50477779731437,10.8921569974511,27.6129965690424,30.9439044364531,2.79487878257234,2.57844468573376
20.7072921106482,22.8314791227333,6.50865700085118,11.0861171742918,28.0885671551106,31.0819347323089,2.81492849700632,2.60132192399817
20.6871911082321,22.6972913498471,6.52482034892124,11.1100389294355,28.1280385568717,31.477366411771,2.82443925898141,2.64913278149458
20.7529268188362,22.0958910883693,6.52675995068965,11.2257685016171,28.2921438999516,31.5230575495673,2.83960506861737,2.68820401987874
21.0441197187026,20.9479608693065,6.60757669103994,11.2800773511325,28.277312221714,31.5154024898318,2.84217554482685,2.7023416390309
20.9897926851455,20.4954166797753,6.57718959666823,11.5154156990325,28.4574453461151,31.5331048154701,2.85579906873712,2.70465506761944
20.8409366131988,19.3029382931956,6.50930353477398,11.530285979257,28.5703574772138,31.5338224773203,2.86042592591419,2.70491211524039
20.5247532778962,16.8153034266131,6.52223421323003,11.5645522771655,28.5210780301665,31.5331048154701,2.84885878297151,2.70491211524039
20.5225801965539,17.368352628225,6.57331039313141,11.5645522771655,28.3179797265589,31.4046433442837,2.83317887809365,2.70851078193366
20.4084934260838,17.3938863339969,6.56361238428938,11.5626126753971,28.0129734402225,31.9189676702628,2.81441440176442,2.80721706837786
19.0763945632622,17.4324585278224,6.56296585036658,11.5600265397059,26.7496493632478,33.0038331671536,2.6375656385519,3.01696792707179
19.7174535592367,17.8448007125213,6.568138121749,11.5761898877759,26.5668848120626,33.1145923127016,2.62651259085111,3.01876726041843
19.8174153009819,18.7493458212481,6.54809557014212,11.2800773511325,26.5515746925916,33.1830094090877,2.61725887649697,3.02108068900696
19.6500880376258,18.9085240295706,6.54744903621932,11.1889160680173,26.5441588534729,33.7260402090749,2.61648773363412,3.05681030831879
19.7038718008474,19.3333614319876,6.53581142560888,11.2399922479187,26.5499001482745,32.9071880379929,2.62085754319025,3.03290487957059
20.0249445691703,19.4887367479611,6.52869955245805,11.1494774987264,26.5735829893312,32.5942874713042,2.62779782895585,2.98560811731608
19.8309970593712,19.6479149562835,6.5151223400792,11.1701665842561,26.6565925433381,33.4107474362189,2.63730859093095,3.06272240360061
19.9021654733311,19.8418624660826,6.49249365278112,11.2833100207465,27.1501046756613,33.3841939477614,2.67021068641235,3.04010221295715
19.9043385546734,19.1258321637992,6.31922256147009,11.2380526461503,27.3723406286076,32.0857044401267,2.72650411540005,2.97609735534098
20.212916105278,17.899671016414,4.63047595511037,11.1423656255756,28.1385642640081,30.8283608785704,2.8339500209565,2.85502792587427
20.451411782594,16.5322595817802,4.16561806461549,11.1449517612668,28.2024361686762,31.0577734500187,2.84268964006875,2.87173602123592
20.5329023329297,16.4991200913104,4.13005869886136,11.1501240326492,28.2062636985439,31.5914746459533,2.84860173535056,2.93034287881216
20.1651083157477,16.3421149643302,3.71369085257665,11.1656408467965,28.2270758921998,31.7170654697389,2.84962992583435,2.94293821223864
19.7543959420556,16.4866248735922,3.65420973167884,11.1779249913297,25.7511425089981,30.8843385028862,2.64630525766414,2.92700125973983
19.5539291882296,16.4665238711761,3.53912669342002,11.1740457877929,21.5654993779952,29.6784273739278,2.21215182588224,2.8509151639391
19.5088377503772,17.0380442641974,3.63675331576317,11.1792180591753,15.7646386428012,29.5329812389532,1.62248458342652,2.81184392555494
19.7875354325255,17.0146836397679,3.54559203264804,11.1527101683404,15.5502969702071,29.4028452234497,1.64047791689291,2.82880906853753
19.9152039613848,16.8962507066132,3.5598157789497,11.3486099469495,15.1419473774414,30.548472756991,1.64484772644904,2.97275573626866
19.4219144966857,16.6588415699684,3.57468605917415,13.2203256534623,15.0180310979729,32.0457545971321,1.70345458402528,3.19870059508233
18.6189609407109,16.0161527629872,3.60054741608624,13.6166509481401,14.7953167037931,31.6180281344108,1.75100839390074,3.16502735673808
18.1924937272872,16.3138649068805,3.65550279952444,13.5280758007162,14.5740376333137,31.538606889655,1.72684591753159,3.16631259484283
18.4005662658111,17.3591170325203,3.66714041013489,13.0632179102213,14.6577648491708,30.6264586780465,1.72864525087823,3.08945535617924
