St1_Pelvis_X,St1_Pelvis_Y,St1_Pelvis_Z,St2_Pelvis_X,St2_Pelvis_Y,St2_Pelvis_Z,St1_Hip_X,St1_Hip_Y,St1_Hip_Z,St2_Hip_X,St2_Hip_Y,St2_Hip_Z,St1_Knee_X,St1_Knee_Y,St1_Knee_Z,St2_Knee_X,St2_Knee_Y,St2_Knee_Z,St1_Ankle_X,St1_Ankle_Y,St1_Ankle_Z,St2_Ankle_X,St2_Ankle_Y,St2_Ankle_Z
-0.224363,0.660204,-5.4075,2.570112,2.25098,-4.677818,-10.276551,-2.52933,9.180501,-7.400381,-1.662628,10.609244,39.367691,0.199723,-25.506693,40.427967,-2.537513,-14.60925,-13.28607,2.487168,12.488456,-22.965038,5.462962,24.398851
-0.202136,0.720706,-5.408071,2.588552,2.294714,-4.614405,-10.078932,-2.517023,9.138709,-7.377561,-1.60654,10.662613,39.805569,0.310179,-25.588062,40.589409,-2.488978,-14.631394,-13.11996,2.520042,12.371938,-23.16576,5.32058,24.384708
-0.17835,0.779412,-5.40959,2.607711,2.33669,-4.553882,-9.87569,-2.506702,9.09682,-7.351995,-1.553958,10.711749,40.253494,0.423407,-25.67713,40.759789,-2.432926,-14.661469,-12.934896,2.550395,12.251684,-23.35531,5.184723,24.364519
-0.153062,0.836454,-5.411972,2.627521,2.377,-4.496325,-9.667269,-2.498155,9.055007,-7.323093,-1.504801,10.756259,40.710014,0.538884,-25.774019,40.939903,-2.369552,-14.700043,-12.732984,2.578173,12.12858,-23.53299,5.055465,24.338085
-0.12635,0.892009,-5.415094,2.647927,2.415761,-4.441787,-9.454116,-2.4911,9.013442,-7.290313,-1.45895,10.795776,41.173573,0.656027,-25.878729,41.130478,-2.299073,-14.747656,-12.516537,2.60341,12.003549,-23.698009,4.932875,24.305172
-0.098315,0.946293,-5.4188,2.668881,2.453113,-4.390295,-9.236669,-2.485188,8.972272,-7.253143,-1.416258,10.829966,41.642609,0.774212,-25.991146,41.332165,-2.221716,-14.804837,-12.288003,2.626231,11.877522,-23.849485,4.817,24.26548
-0.069083,0.999555,-5.422901,2.69034,2.48921,-4.341863,-9.01538,-2.480012,8.931631,-7.211116,-1.376559,10.858529,42.115494,0.892772,-26.111019,41.545544,-2.137719,-14.872088,-12.049969,2.646845,11.751458,-23.986416,4.707888,24.218681
-0.038793,1.052076,-5.427175,2.712267,2.524224,-4.29648,-8.790663,-2.475115,8.891632,-7.1638,-1.339666,10.881224,42.590668,1.011037,-26.237986,41.77113,-2.047303,-14.949898,-11.805048,2.665543,11.626296,-24.107716,4.605553,24.164404
-0.007601,1.104159,-5.431371,2.734625,2.558331,-4.254115,-8.562912,-2.470001,8.852368,-7.1108,-1.305377,10.897858,43.066608,1.128335,-26.371578,42.009373,-1.950676,-15.038754,-11.555868,2.682684,11.502958,-24.212189,4.509985,24.102242
0.024321,1.156115,-5.435217,2.757373,2.591712,-4.214727,-8.33253,-2.464149,8.81392,-7.051762,-1.273493,10.908292,43.541794,1.243995,-26.511202,42.260647,-1.848039,-15.139127,-11.305048,2.698685,11.382362,-24.298515,4.421154,24.031784
